"","SubjectID","OC.LM1","OC.RLM1","PPVT.LM2","PPVT.RLM2","age","gender","sspan.raw","ppvt.raw","wasi.vocab.raw","wasi.matr.raw","wasi.iq","wj3.watt.raw","wj3.wid.raw","wj3.rcomp.raw","wj3.oralcomp.raw","celf.rs.raw","celf.fs.raw","towre.w.ipm","towre.nw.ipm","wj3.rf.ipm","decoding.comp","handedness","vocab.comp","sspan.tf","wasi.matr.tf","wasi.iq.tf","wj3.watt.tf","wj3.wid.tf","wj3.rcomp.tf","wj3.oralcomp.tf","celf.rs.tf","celf.fs.tf","towre.w.tf","towre.nw.tf","wj3.rf.tf","age.c","sspan.cs","wasi.matr.cs","wasi.iq.cs","wj3.watt.cs","wj3.wid.cs","wj3.rcomp.cs","wj3.oralcomp.cs","celf.rs.cs","celf.fs.cs","towre.w.cs","towre.nw.cs","wj3.rf.cs"
"277",1169,"NSC","NSC","UGC","UGC",22.67,"Female",50,223,47,25,120,32,74,46,33,96,56,126.6666667,84,NA,1.13193375170946,"right",1.62125954155711,1.15208223105932,1.01868139115073,0.925669577100933,1.58428105882695,0.954666834177817,2.01307716102757,2.0136053142534,1.60606797315974,1.34508990488873,0.274197492648961,0.877915230522932,NA,2.91121718377088,1.10238296136713,0.952836608039957,0.916819924016126,1.05727750541068,0.881897046904666,1.80866546100076,1.70754691024501,1.23349331124311,0.924639275686433,0.307661752983696,0.855427197844265,NA
"278",1174,"NSC","NSC","NSC","NSC",19.08,"Male",39,200,38,22,102,29,67,37,27,82,55,125.3333333,69.33333333,NA,-0.139430148187412,"right",-0.168253432166006,-0.0866836607712414,0.0316697425533037,-0.139908905473481,-0.0546451861840314,-0.543520643093917,-0.395186268563264,-0.21954000549557,-0.357458747445781,0.640938222376512,0.201823095643722,-0.123866099927768,NA,-0.67878281622912,-0.0143166618359369,0.148701225501212,-0.185113084817246,0.173289677396441,-0.350997540779462,-0.324981282268246,-0.106488969980391,-0.131486616041602,0.596487870568606,0.239529127427616,-0.0507251094201759,NA
"279",1176,"NSC","NSC","NSC","NSC",21.75,"Female",41,201,39,21,97,28,66,37,27,80,50,118.6666667,62.66666667,NA,-0.541065750905126,"right",-0.0483492246814369,0.126110735883901,-0.257555094141849,-0.455645190889291,-0.448546366580239,-0.708925334540442,-0.395186268563264,-0.21954000549557,-0.56154345439125,-1.32413455511096,-0.153477445431976,-0.542754231775103,NA,1.99121718377088,0.188719633291893,-0.119343902011703,-0.49120558727096,-0.121372931941637,-0.527125339020051,-0.324981282268246,-0.106488969980391,-0.326483748510847,-1.04426915502053,-0.101133979913001,-0.462612521307606,NA
"280",1179,"UPC","UPC","EAC","EAC",20.75,"Female",40,202,40,23,108,32,73,39,31,94,56,101.3333333,82.66666667,NA,0.640203080659487,"right",0.0723617262451214,0.0189986240229878,0.340499645878137,0.226972486014179,1.58428105882695,0.6999360661747,0.0825807554130022,1.17993866161485,1.26086842955686,1.34508990488873,-1.02440936960127,0.78245777687442,NA,0.991217183770882,0.0872014857279783,0.416746353014127,0.182197918127211,1.05727750541068,0.705769248664076,0.149162438458199,1.10286828350321,1.03849617877387,0.924639275686433,-0.986858071262475,0.773049715590345,NA
"281",1180,"UPC","UPC","UPC","UPC",18.5,"Male",34,202,38,20,98,25,70,35,31,88,46,122.6666667,76,NA,-0.249051911470593,"left",-0.0991677097529618,-0.593068198170423,-0.527612998317522,-0.3917318029077,-1.29397563816855,0.0209052893051829,-0.841074874503874,1.17993866161485,0.36117784864502,-1.89335990205065,0.0583825555611816,0.318168621726055,NA,-1.25878281622912,-0.521907399655513,-0.387389029524618,-0.429987086780217,-1.00536075995587,0.177385853942307,-0.799125002994691,1.10286828350321,0.453504781366133,-2.35687477549183,0.103263886535348,0.361162303085085,NA
"282",1184,"NSC","UPC","NSC","NSC",23.08,"Male",37,188,39,22,98,29,67,37,29,77,55,106.6666667,40,23,-0.925401631359303,"right",-0.434410234264057,-0.293694381472266,0.0316697425533037,-0.3917318029077,-0.0546451861840314,-0.543520643093917,-0.395186268563264,0.437168998918181,-0.837714519538842,0.640938222376512,-0.76475290176892,-1.77859438016657,-0.610365493502275,3.32121718377088,-0.217352956963767,0.148701225501212,-0.429987086780217,0.173289677396441,-0.350997540779462,-0.324981282268246,0.498189656761408,-0.618979447214715,0.596487870568606,-0.714327579258047,-1.86302972333123,-0.647532014521583
"283",1185,"NSC","NSC","EAC","NSC",23.67,"Male",40,214,43,21,112,32,73,41,31,77,54,137.3333333,74.66666667,NA,1.03876252224763,"right",0.817583068506799,0.0189986240229878,-0.257555094141849,0.46481879274892,1.58428105882695,0.6999360661747,0.592740323391485,1.17993866161485,-0.837714519538842,0.0669387761394801,0.868639252666189,0.227954422074449,NA,3.91121718377088,0.0872014857279783,-0.119343902011703,0.427071920090183,1.05727750541068,0.705769248664076,0.623306159184644,1.10286828350321,-0.618979447214715,0.268336465450779,0.852722726772661,0.278784820831165,NA
"284",1186,"EAC","NSC","NSC","NSC",18.33,"Female",46,218,42,16,105,29,75,42,33,90,56,136,69.33333333,NA,0.57760768896367,"right",0.925577325037084,0.682597696519674,-1.42530047493406,0.0451017657612659,-0.0546451861840314,1.22470370101385,0.86012317590078,2.0136053142534,0.639541318812575,1.34508990488873,0.792849479679329,-0.123866099927768,NA,-1.42878281622912,0.696310371111469,-1.45956953957628,-0.00145758334501736,0.173289677396441,1.05802484514526,0.860378019547866,1.70754691024501,0.648501913835378,0.924639275686433,0.784590106326528,-0.0507251094201759,NA
"285",1188,"EAC","EAC","NSC","NSC",15.42,"Male",38,202,34,26,111,23,62,36,26,81,54,114.6666667,56,NA,-1.25359539377999,"right",-0.442226581749128,-0.190920173694672,1.38886536093685,0.405840822586838,-1.64606987252067,-1.2710440630342,-0.622082519145794,-0.51714658018286,-0.461575640655752,0.0669387761394801,-0.361326413599561,-0.937472929994822,NA,-4.33878281622912,-0.115834809399852,1.22088173555287,0.36585341959944,-1.59468597863203,-1.23163653198241,-0.562053142631468,-0.40882828335129,-0.228985182276225,0.268336465450779,-0.30553184636135,-0.874499933812866,NA
"286",1189,"NSC","NSC","NSC","EAC",21.5,"Male",46,195,38,18,89,31,68,38,23,80,54,133.3333333,80,NA,0.566403068226825,"left",-0.327359037664804,0.682597696519674,-1.01203081214324,-0.981769009080224,0.951822372174088,-0.367120892959059,-0.160320117218132,-1.29437370385504,-0.56154345439125,0.0669387761394801,0.642533386498272,0.594124078187342,NA,1.74121718377088,0.696310371111469,-0.923479284550448,-0.980953591196903,0.762614896072597,-0.174869742538872,-0.0879094219050235,-1.31584622346399,-0.326483748510847,0.268336465450779,0.648324860324313,0.608294750464675,NA
"287",1197,"NSC","NSC","NSC","NSC",15.75,"Female",NA,200,32,23,107,22,66,36,28,60,46,117.3333333,53.33333333,NA,-1.12499463155942,"right",-0.682841740160255,NA,0.340499645878137,0.166689099128996,-1.77567614423077,-0.708925334540442,-0.622082519145794,0.0983610789803018,-1.85623753379712,-1.89335990205065,-0.223208955746059,-1.08833312247463,NA,-4.00878281622912,NA,0.416746353014127,0.120979417636468,-1.88934858797011,-0.527125339020051,-0.562053142631468,0.195850343390509,-2.2764550732033,-2.35687477549183,-0.169266605469081,-1.03925489893854,NA
"288",4001,"NSC","NSC","NSC","EAC",14.33,"Female",49,212,42,24,122,29,73,39,31,88,54,100,73.33333333,32,-0.0639432849480595,"right",0.641114160053705,1.03273722599909,0.669363476148038,1.03798333319969,-0.0546451861840314,0.6999360661747,0.0825807554130022,1.17993866161485,0.36117784864502,0.0669387761394801,-1.08813867335172,0.138636826311556,0.533753783282898,-5.42878281622912,1.00086481380321,0.684791480527042,1.03925692499761,0.173289677396441,0.705769248664076,0.149162438458199,1.10286828350321,0.453504781366133,0.268336465450779,-1.05499069170861,0.196407337959414,0.451659935774034
"289",4002,"NSC","NSC","NSC","NSC",18.67,"Female",54,222,51,25,140,32,76,43,32,70,55,165.7370518,104.8252912,74.21052632,2.49718322417357,"right",1.90865450637376,1.64231450665315,1.01868139115073,2.00249672280283,1.58428105882695,1.51074668234039,1.13578914998184,1.58510943170428,-1.35785742845381,0.640938222376512,2.58007300756378,2.47613433728373,4.10141173936821,-1.08878281622912,1.50845555162279,0.952836608039957,2.14118993383098,1.05727750541068,1.23415264338584,1.09744987991109,1.40520759687411,-1.30146941085707,0.596487870568606,2.30413759192253,2.14207849325642,5.60693446340573
"290",4003,"UPC","UPC","UPC","UPC",18.67,"Female",38,210,40,21,94,30,71,36,29,80,51,130.6666667,73.33333333,21.66666667,0.403899750835424,"right",0.382810925608002,-0.190920173694672,-0.257555094141849,-0.649785432017812,0.408983417827933,0.233701526615042,-0.622082519145794,0.437168998918181,-0.56154345439125,-1.08026951836234,0.493913803429098,0.138636826311556,-0.803559673653411,-1.08878281622912,-0.115834809399852,-0.119343902011703,-0.674861088743189,0.467952286734519,0.353513652182897,-0.562053142631468,0.498189656761408,-0.326483748510847,-0.7161177499027,0.512059619432046,0.196407337959414,-0.810375266010121
"291",4004,"UGC","UGC","NSC","NSC",14.17,"Male",32,212,34,18,98,26,66,40,27,78,51,110.6666667,70.66666667,20.66666667,-0.694625183195477,"right",-0.045003583938628,-0.785005929962515,-1.01203081214324,-0.3917318029077,-1.06079832772832,-0.708925334540442,0.333580035710489,-0.21954000549557,-0.749498595352974,-1.08026951836234,-0.565105506972739,-0.0372806410752919,-0.9535683100233,-5.58878281622912,-0.724943694783343,-0.923479284550448,-0.429987086780217,-0.710698150617793,-0.527125339020051,0.386234298821421,-0.106488969980391,-0.521480880980092,-0.7161177499027,-0.509929712809698,0.0316523734515746,-0.932507704931856
"292",4007,"NSC","NSC","UGC","UGC",16.67,"Male",43,209,40,21,102,28,71,41,31,92,54,104,69.33333333,25.33333333,-0.346885586100938,"right",0.340855455837825,0.344563399400807,-0.257555094141849,-0.139908905473481,-0.448546366580239,0.233701526615042,0.592740323391485,1.17993866161485,0.939070876238383,0.0669387761394801,-0.89552378666469,-0.123866099927768,-0.289076758151901,-3.08878281622912,0.391755928419724,-0.119343902011703,-0.185113084817246,-0.121372931941637,0.353513652182897,0.623306159184644,1.10286828350321,0.843499046304623,0.268336465450779,-0.850592825260261,-0.0507251094201759,-0.362556324111309
"293",4009,"NSC","NSC","NSC","NSC",16.33,"Male",31,205,42,25,122,31,71,40,28,71,53,128,83.18181818,24.66666667,0.727764049152376,"left",0.353720816490472,-0.878620929163059,1.01868139115073,1.03798333319969,0.951822372174088,0.233701526615042,0.333580035710489,0.0983610789803018,-1.2932495277062,-0.399230700666065,0.347005350901697,0.81923763121029,-0.378836770656086,-3.42878281622912,-0.826461842347258,0.952836608039957,1.03925692499761,0.762614896072597,0.353513652182897,0.386234298821421,0.195850343390509,-1.20397084462245,-0.0598149396670472,0.375794373429831,0.804877378949743,-0.443977949244916
"294",4011,"NSC","NSC","NSC","NSC",18,"Male",32,201,27,18,91,28,68,39,28,87,49,121.3333333,72,22,-0.215687441132684,"right",-1.07752584066994,-0.785005929962515,-1.01203081214324,-0.847669435583581,-0.448546366580239,-0.367120892959059,0.0825807554130022,0.0983610789803018,0.229597766107407,-1.51898363956198,-0.012679601794032,0.0502227679193768,-0.754554456992161,-1.75878281622912,-0.724943694783343,-0.923479284550448,-0.858516590215417,-0.121372931941637,-0.174869742538872,0.149162438458199,0.195850343390509,0.35600621513151,-1.37242056013835,0.0351312609792677,0.114029855705494,-0.769664453443318
"295",4012,"EPC","EPC","EPC","EPC",14.08,"Male",30,177,37,18,103,18,49,35,28,80,50,109.3333333,46.66666667,19.33333333,-1.93266540524137,"right",-0.848070304807251,-0.9706377492355,-1.01203081214324,-0.0778808849897356,-2.08293211573153,-2.2903034494075,-0.841074874503874,0.0983610789803018,-0.56154345439125,-1.32413455511096,-0.632116863394078,-1.44716881524588,-1.161058788716,-5.67878281622912,-0.927979989911173,-0.923479284550448,-0.123894584326503,-3.06799902532242,-3.52129790911007,-0.799125002994691,0.195850343390509,-0.326483748510847,-1.04426915502053,-0.578062338365778,-1.45114231082597,-1.09535095764172
"296",4013,"NSC","UGC","EAC","EAC",14.92,"Female",39,217,39,24,114,30,71,41,28,91,56,129.3333333,80.27681661,41.88679245,0.525081831240505,"right",0.618254924221099,-0.0866836607712414,0.669363476148038,0.581834819032337,0.408983417827933,0.233701526615042,0.592740323391485,0.0983610789803018,0.786592216628896,1.34508990488873,0.420244751388851,0.613513158728568,1.56757395358265,-4.83878281622912,-0.0143166618359369,0.684791480527042,0.549508921071668,0.467952286734519,0.353513652182897,0.623306159184644,0.195850343390509,0.74600048007,0.924639275686433,0.443926993875964,0.62539734204083,1.65915801080553
"297",4016,"NSC","NSC","NSC","NSC",15.92,"Male",36,191,38,19,101,31,65,37,27,80,54,110.6666667,57.33333333,32,-0.386730526032332,"left",-0.441574340287485,-0.394989124686561,-0.778952014710638,-0.202302169006719,0.951822372174088,-0.863871399597716,-0.395186268563264,-0.21954000549557,-0.56154345439125,0.0669387761394801,-0.565105506972739,-0.860517090623184,0.533753783282898,-3.83878281622912,-0.318871104527682,-0.655434157037533,-0.246331585307989,0.762614896072597,-0.703253137260641,-0.324981282268246,-0.106488969980391,-0.326483748510847,0.268336465450779,-0.509929712809698,-0.792122451558946,0.451659935774034
"298",4021,"NSC","NSC","UGC","UGC",18.17,"Female",44,208,46,14,108,30,75,42,31,NA,NA,134.6666667,118.0645161,39.75460123,1.81898296933005,"right",0.814420363753888,0.455874706473175,-1.77133720992463,0.226972486014179,0.408983417827933,1.22470370101385,0.86012317590078,1.17993866161485,NA,NA,0.717480271098225,3.59169081289113,1.35948563289591,-1.58878281622912,0.493274075983639,-1.99565979460211,0.182197918127211,0.467952286734519,1.05802484514526,0.860378019547866,1.10286828350321,NA,NA,0.716457485880394,2.96003900599288,1.39874829685942
"299",4022,"EPC","EPC","EPC","EPC",15.33,"Female",36,184,35,15,91,30,68,37,24,82,49,108,82.32789212,31.90751445,0.0516170250728351,"right",-0.873505530928697,-0.394989124686561,-1.60646958787146,-0.847669435583581,0.408983417827933,-0.367120892959059,-0.395186268563264,-1.0539424222927,-0.357458747445781,-1.51898363956198,-0.698666796257916,0.758340385008916,0.523148402388668,-4.42878281622912,-0.318871104527682,-1.72761466708919,-0.858516590215417,0.467952286734519,-0.174869742538872,-0.324981282268246,-1.01350691009309,-0.131486616041602,-1.37242056013835,-0.646194958811913,0.75211916967749,0.440364449987516
"300",4023,"EPC","EPC","EPC","EPC",13.92,"Female",30,183,35,13,88,24,64,35,21,64,51,109.3333333,52,23,-1.27335266572249,"right",-0.896030424316042,-0.9706377492355,-1.92042967996396,-1.04949511735111,-1.48718177037573,-1.00887657777192,-0.841074874503874,-1.72243646430137,-1.68657179860702,-1.08026951836234,-0.632116863394078,-1.16221621304745,-0.610365493502275,-5.83878281622912,-0.927979989911173,-2.26370492211502,-1.04217209168765,-1.30002336929395,-0.87938093550123,-0.799125002994691,-1.92052485020579,-1.88646080826481,-0.7161177499027,-0.578062338365778,-1.12163238119246,-0.647532014521583
"301",4026,NA,NA,"EPC","EPC",17,"Male",46,184,32,18,90,24,61,30,NA,NA,NA,94.66666667,61.33333333,19.66666667,-1.43350694914162,"right",-1.13079968492582,0.682597696519674,-1.01203081214324,-0.914496439016871,-1.48718177037573,-1.38915182077876,-1.81987861048439,NA,NA,NA,-1.33823608561409,-0.623666922499006,-1.1083420855386,-2.75878281622912,0.696310371111469,-0.923479284550448,-0.91973509070616,-1.30002336929395,-1.407764330223,-1.9844843048108,NA,NA,NA,-1.32752118013608,-0.544990004179356,-1.05464014385359
"302",4030,"NSC","NSC","EAC","EAC",16.92,"Female",30,201,37,19,92,30,69,38,29,75,56,147.1428571,77.33333333,31.33333333,0.649598018977132,"left",-0.21987866067952,-0.9706377492355,-0.778952014710638,-0.781280252166592,0.408983417827933,-0.179170573938824,-0.160320117218132,0.437168998918181,-1.00318031460736,1.34508990488873,1.439001209251,0.409272666701817,0.456850818128082,-2.83878281622912,-0.927979989911173,-0.655434157037533,-0.797298089724675,0.467952286734519,0.00125805570171771,-0.0879094219050235,0.498189656761408,-0.81397657968396,0.924639275686433,1.35398416067124,0.443539785339004,0.370238309419102
"303",4035,"EPC","EPC","EPC","EPC",18,"Female",33,181,37,19,84,28,60,40,25,92,55,77.33333333,32,NA,-1.825330590765,"left",-0.767851574262266,-0.689814688382933,-0.778952014710638,-1.32510276350442,-0.448546366580239,-1.49921034787061,0.333580035710489,-0.795074325874776,0.939070876238383,0.640938222376512,-2.0958061810809,-2.13747355522673,NA,-1.75878281622912,-0.623425547219428,-0.655434157037533,-1.28704609365062,-0.121372931941637,-1.58389212846359,0.386234298821421,-0.711167596722189,0.843499046304623,0.596487870568606,-2.21324526841958,-2.35729461809041,NA
"304",4036,"EPC","EPC","EPC","EPC",17.33,"Male",27,178,33,18,93,27,61,31,22,77,50,112,77.33333333,19.33333333,-0.663987510562923,"right",-1.17185735528483,-1.23686401006605,-1.01203081214324,-0.715321358423915,-0.78133227313127,-1.38915182077876,-1.63937010679095,-1.51699482892275,-0.837714519538842,-1.32413455511096,-0.497635104660698,0.409272666701817,-1.161058788716,-2.42878281622912,-1.23253443260292,-0.923479284550448,-0.736079589233932,-0.416035541279715,-1.407764330223,-1.74741244444758,-1.61818553683489,-0.618979447214715,-1.04426915502053,-0.441797092363564,0.443539785339004,-1.09535095764172
"305",4037,"EPC","EPC","EPC","UPC",13.25,"Male",37,193,40,20,112,29,66,33,24,NA,NA,90.66666667,76,26.66666667,-0.563409874692846,"right",-0.214325757094371,-0.293694381472266,-0.527612998317522,0.46481879274892,-0.0546451861840314,-0.708925334540442,-1.25561817852385,-1.0539424222927,NA,NA,-1.52066870966469,0.318168621726055,-0.114072169261953,-6.50878281622912,-0.217352956963767,-0.387389029524618,0.427071920090183,0.173289677396441,-0.527125339020051,-1.27326872372114,-1.01350691009309,NA,NA,-1.53191904658443,0.361162303085085,-0.199713071401445
"306",4038,"EAC","EAC","NSC","EAC",18.75,"Male",53,219,46,25,126,32,75,44,31,96,56,190.4180653,115.4204158,64.6875,3.19948059373967,"right",1.31975389098127,1.51785050002062,1.01868139115073,1.25934194082988,1.58428105882695,1.22470370101385,1.41979784066822,1.17993866161485,1.60606797315974,1.34508990488873,4.21031484173203,3.36297357682386,3.4480740808929,-1.00878281622912,1.40693740405888,0.952836608039957,1.28413092696058,1.05727750541068,1.05802484514526,1.33452174027431,1.10286828350321,1.23349331124311,0.924639275686433,3.56532421721826,2.79667826142885,4.44386403302825
"307",4039,"UPC","UPC","NSC","NSC",18.67,"Female",56,215,52,25,138,30,75,41,33,95,56,132,93.84615385,39.75460123,1.17209929945373,"right",1.63633481092602,1.89499174111972,1.01868139115073,1.89915173729153,0.408983417827933,1.22470370101385,0.592740323391485,2.0136053142534,1.43047081828096,1.34508990488873,0.568010627256111,1.60885872003992,1.35948563289591,-1.08878281622912,1.71149184675062,0.952836608039957,2.0187529328495,0.467952286734519,1.05802484514526,0.623306159184644,1.70754691024501,1.13599474500849,0.924639275686433,0.580192239878179,1.46375322240088,1.39874829685942
"308",4040,"UPC","UPC","UPC","UPC",15.5,"Female",48,209,41,26,130,32,71,36,27,88,54,141.5286913,78.66666667,40,1.05361058157805,"left",0.426620173836866,0.914700128557153,1.38886536093685,1.47652356272273,1.58428105882695,0.233701526615042,-0.622082519145794,-0.21954000549557,0.36117784864502,0.0669387761394801,1.10983741432682,0.501259964177463,1.38380498224326,-4.25878281622912,0.899346666239299,1.22088173555287,1.52900492892355,1.05727750541068,0.353513652182897,-0.562053142631468,-0.106488969980391,0.453504781366133,0.268336465450779,1.06710328281941,0.525917268210755,1.42871944714791
"309",4044,"UGC","UGC","UGC","UGC",17.42,"Male",42,199,40,23,116,26,69,41,28,80,56,122.6666667,70.66666667,28.33333333,-0.347287868938154,"right",-0.0300714909933668,0.234637283922601,0.340499645878137,0.697626592641534,-1.06079832772832,-0.179170573938824,0.592740323391485,0.0983610789803018,-0.56154345439125,1.34508990488873,0.0583825555611816,-0.0372806410752919,0.0968282813258155,-2.33878281622912,0.290237780855809,0.416746353014127,0.671945922053154,-0.710698150617793,0.00125805570171771,0.623306159184644,0.195850343390509,-0.326483748510847,0.924639275686433,0.103263886535348,0.0316523734515746,0.00384099265389659
"310",4045,"EPC","EPC","EPC","EPC",15.92,"Male",30,167,29,15,84,27,62,36,24,80,53,120,65.33333333,21.33333333,-0.742192424042116,"left",-1.70085355778896,-0.9706377492355,-1.60646958787146,-1.32510276350442,-0.78133227313127,-1.2710440630342,-0.622082519145794,-1.0539424222927,-0.56154345439125,-0.399230700666065,-0.0833002926066038,-0.378038740260596,-0.853055410415834,-3.83878281622912,-0.927979989911173,-1.72761466708919,-1.28704609365062,-0.416035541279715,-1.23163653198241,-0.562053142631468,-1.01350691009309,-0.326483748510847,-0.0598149396670472,-0.0330013594668667,-0.297857556799766,-0.851086079798249
"311",4047,"EAC","EAC","EAC","EAC",16.83,"Male",NA,201,41,21,105,27,61,37,27,79,53,122.6666667,68,27.66666667,-0.685067303849132,"right",0.123180211316646,NA,-0.257555094141849,0.0451017657612659,-0.78133227313127,-1.38915182077876,-0.395186268563264,-0.21954000549557,-0.657479355324975,-0.399230700666065,0.0583825555611816,-0.209526108598677,0.013467298533979,-2.92878281622912,NA,-0.119343902011703,-0.00145758334501736,-0.416035541279715,-1.407764330223,-0.324981282268246,-0.106488969980391,-0.42398231474547,-0.0598149396670472,0.103263886535348,-0.133102591674096,-0.0775806324797102
"312",4050,"NSC","NSC","NSC","EAC",17.58,"Female",41,193,41,20,102,31,68,37,27,91,55,124,69.33333333,32.66666667,0.194315693508833,"right",-0.12856103909533,0.126110735883901,-0.527612998317522,-0.139908905473481,0.951822372174088,-0.367120892959059,-0.395186268563264,-0.21954000549557,0.786592216628896,0.640938222376512,0.129884124090036,-0.123866099927768,0.609611676277691,-2.17878281622912,0.188719633291893,-0.387389029524618,-0.185113084817246,0.762614896072597,-0.174869742538872,-0.324981282268246,-0.106488969980391,0.74600048007,0.596487870568606,0.171396506981482,-0.0507251094201759,0.533081562128965
"313",4052,"EAC","EAC","NSC","NSC",19.67,"Female",38,188,37,22,94,29,66,37,26,76,52,113.3333333,72,24,-0.326204652858342,"right",-0.60593967026214,-0.190920173694672,0.0316697425533037,-0.649785432017812,-0.0546451861840314,-0.708925334540442,-0.395186268563264,-0.51714658018286,-0.922238574124271,-0.776371583828048,-0.429707979026103,0.0502227679193768,-0.470189910255278,-0.0887828162291164,-0.115834809399852,0.148701225501212,-0.674861088743189,0.173289677396441,-0.527125339020051,-0.324981282268246,-0.40882828335129,-0.716478013449337,-0.387966344784874,-0.37366447191743,0.114029855705494,-0.525399575599847
"314",4055,"UPC","UPC","EPC","EPC",17.5,"Female",35,179,30,18,84,26,63,33,26,64,49,134.6666667,86.60785886,25.66666667,-0.108668543569917,"right",-1.40936498888288,-0.494786576618212,-1.01203081214324,-1.32510276350442,-1.06079832772832,-1.14444029872323,-1.25561817852385,-0.51714658018286,-1.68657179860702,-1.51898363956198,0.717480271098225,1.06707908753391,-0.244773032277759,-2.25878281622912,-0.420389252091597,-0.923479284550448,-1.28704609365062,-0.710698150617793,-1.05550873374182,-1.27326872372114,-0.40882828335129,-1.88646080826481,-1.37242056013835,0.716457485880394,1.01654883346735,-0.321845510323181
"315",4056,"NSC","NSC","EPC","EPC",18.67,"Male",34,179,36,23,97,30,70,36,26,86,51,105.3333333,49.33333333,24,-0.49194571934204,"right",-0.894776680888628,-0.593068198170423,0.340499645878137,-0.455645190889291,0.408983417827933,0.0209052893051829,-0.622082519145794,-0.51714658018286,0.102910410238195,-1.08026951836234,-0.830372733533724,-1.30683235605733,-0.470189910255278,-1.08878281622912,-0.521907399655513,0.416746353014127,-0.49120558727096,0.467952286734519,0.177385853942307,-0.562053142631468,-0.40882828335129,0.258507648896888,-0.7161177499027,-0.782460204814127,-1.28638734631813,-0.525399575599847
"316",4057,"EPC","NSC","NSC","UPC",18.17,"Female",42,206,39,20,95,30,68,36,24,79,52,114.6666667,60,30,-0.290082525454016,"right",0.134751378275609,0.234637283922601,-0.527612998317522,-0.584665350746804,0.408983417827933,-0.367120892959059,-0.622082519145794,-1.0539424222927,-0.657479355324975,-0.776371583828048,-0.361326413599561,-0.703604462614291,0.299762008195389,-1.58878281622912,0.290237780855809,-0.387389029524618,-0.613642588252446,0.467952286734519,-0.174869742538872,-0.562053142631468,-1.01350691009309,-0.42398231474547,-0.387966344784874,-0.30553184636135,-0.627367486433276,0.207395057930563
"317",4059,"UPC","UPC","UPC","UPC",18.75,"Female",49,209,39,25,105,29,69,37,29,95,56,94.66666667,76,29.66666667,-0.349458665963909,"right",0.255090737838783,1.03273722599909,1.01868139115073,0.0451017657612659,-0.0546451861840314,-0.179170573938824,-0.395186268563264,0.437168998918181,1.43047081828096,1.34508990488873,-1.33823608561409,0.318168621726055,0.259777219045044,-1.00878281622912,1.00086481380321,0.952836608039957,-0.00145758334501736,0.173289677396441,0.00125805570171771,-0.324981282268246,0.498189656761408,1.13599474500849,0.924639275686433,-1.32752118013608,0.361162303085085,0.16668424536376
"318",4060,"NSC","NSC","EAC","EAC",18.67,"Female",48,210,38,26,120,32,71,41,31,90,55,116,78.66666667,44.12903226,0.629082649552379,"right",0.211281489609919,0.914700128557153,1.38886536093685,0.925669577100933,1.58428105882695,0.233701526615042,0.592740323391485,1.17993866161485,0.639541318812575,0.640938222376512,-0.292492669506716,0.501259964177463,1.77897639306239,-1.08878281622912,0.899346666239299,1.22088173555287,0.916819924016126,1.05727750541068,0.353513652182897,0.623306159184644,1.10286828350321,0.648501913835378,0.596487870568606,-0.237399225915215,0.525917268210755,1.93300822744824
"319",4062,"EAC","EAC","NSC","NSC",15.08,"Female",52,213,43,23,126,31,75,42,31,96,55,147.3885047,106.2394604,29,1.90424270018258,"right",0.77173107170246,1.39464996882066,0.340499645878137,1.25934194082988,0.951822372174088,1.22470370101385,0.86012317590078,1.17993866161485,1.60606797315974,0.640938222376512,1.45356927683031,2.59171754408833,0.178915884039403,-4.67878281622912,1.30541925649496,0.416746353014127,1.28413092696058,0.762614896072597,1.05802484514526,0.860378019547866,1.10286828350321,1.23349331124311,0.596487870568606,1.36653662200578,2.22945026710763,0.0852626190088283
"320",4063,"EPC","EPC","NSC","UPC",18.25,"Female",NA,188,35,22,97,23,63,33,24,73,49,124,62.66666667,19,-0.948979220612699,"left",-0.777469106260224,NA,0.0316697425533037,-0.455645190889291,-1.64606987252067,-1.14444029872323,-1.25561817852385,-1.0539424222927,-1.15474567049678,-1.51898363956198,0.129884124090036,-0.542754231775103,-1.21436405502429,-1.50878281622912,NA,0.148701225501212,-0.49120558727096,-1.59468597863203,-1.05550873374182,-1.27326872372114,-1.01350691009309,-1.0089737121532,-1.37242056013835,0.171396506981482,-0.462612521307606,-1.13606177020852
"321",4064,"NSC","EAC","NSC","NSC",15.42,"Female",48,208,39,24,124,27,68,38,29,NA,NA,113.3333333,69.33333333,28.33333333,-0.492485339062583,"right",0.214067337760596,0.914700128557153,0.669363476148038,1.14919809329344,-0.78133227313127,-0.367120892959059,-0.160320117218132,0.437168998918181,NA,NA,-0.429707979026103,-0.123866099927768,0.0968282813258155,-4.33878281622912,0.899346666239299,0.684791480527042,1.1616939259791,-0.416035541279715,-0.174869742538872,-0.0879094219050235,0.498189656761408,NA,NA,-0.37366447191743,-0.0507251094201759,0.00384099265389659
