"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","Pred","stdPred","resid","CI_group"
"380","1118",21.83,2.566085409,134.67,0.005351553,76,0.573339531,75,1.421900249,32,1.102549013,219,0.698266199,26,0.013034742,89,0.874145527,47,-0.089482551,0.775785087,0.89822341,0.61613366142879,0.752391369063878,-0.705616212428788,"UPC"
"383","1125",16.75,0.516085409,94.67,0.077191927,46.67,0.656333036,60,0.5444753,22,-0.339824306,187,1.017253918,22,0.294292934,68,1.905187469,35,0.63160695,0.234543989,0.271560907,0.6367711675817,0.77759285128026,-0.00516421758170036,"EAC"
"385","1127",19,-3.103914591,108,0.221412828,72,-0.44592234,71,-0.828317379,32,-1.063496366,216,-1.114725156,23,-1.354899639,84,-0.728042869,42,-1.16894812,-0.529080814,-0.612583023,-0.974231122611265,-1.18968193793275,-0.194716997388734,"EPC"
"388","1130",14.75,-0.983914591,98.67,0.653535379,81.82,0.329039454,62,0.5444753,25,0.682542295,185,0.775922446,20,0.013034742,70.64150943,-0.643208329,35,-0.317608215,0.552398107,0.639580369,0.537279094008597,0.656098146239556,-0.854887309008596,"UPC"
"390","1134",15,-4.483914591,116,-0.067028974,56,-0.143532136,59,-1.350555732,22,-1.41322975,187,-0.370349867,20,-1.531462466,78,-0.081489395,35,-0.755508785,-0.743586648,-0.860943252,-0.705599868195726,-0.861642991232643,-0.0499089168042744,"EAC"
"392","1140",20.33,-3.393914591,129.33,0.509314477,78.67,0.939809587,68,0.5444753,31,1.102549013,203,0.401106703,23,1.232951274,83,-0.810460226,42,0.63160695,0.774037094,0.896199541,0.561359110358534,0.685503448378137,0.0702478396414665,"EAC"
"394","1146",22,-5.643914591,129.33,-0.499151524,78.67,-1.154657797,73,-2.275460112,32,-1.871707136,211,-1.156765001,25,-0.738283726,88,-1.509355496,40,-0.539616645,-1.450244142,-1.679129004,-1.20014250053816,-1.46555352489288,0.660525855538154,"EPC"
"395","1147",21.92,-4.813914591,138.67,0.581154851,82.67,0.756801062,75,0.5444753,31,0.682542295,219,1.359219943,26,0.904086171,89,1.614725431,45,0.884210536,0.641243377,0.742447648,0.93746338272143,1.14478302708451,-0.05325284672143,"EAC"
"399","1154",20.67,-1.893914591,86.67,0.869596654,18.67,1.38026943,55,-0.828317379,18,-0.851164447,197,-0.370349867,18,-0.503071129,65,-0.579218859,33,-0.317608215,0.142596065,0.165101296,-0.25513986182083,-0.311563938282372,-0.0624683531791694,"EAC"
"400","1157",21.5,-0.893914591,138.67,1.87050051,82.67,3.563083939,75,0.750905434,32,0.682542295,220,0.401106703,24,-0.958524173,88,-0.466148342,44,1.142935739,1.716758045,1.987705477,0.527241454147508,0.643840686419587,0.615694284852495,"UGC"
"401","1160",20.42,-1.563914591,62.67,0.869596654,42.67,3.329907069,62,1.421900249,22,0.682542295,201,0.621974035,26,-1.531462466,76,0.459468012,36,1.142935739,1.575986567,1.824716733,0.500373247377724,0.611030586687682,0.642562491622279,"UGC"
"403","1163",22,-5.813914591,118.67,-0.499151524,64,-0.879800747,67,-0.681836275,26,-1.063496366,193,-0.891006211,21,-1.693910723,84,-1.322627727,41,-0.539616645,-0.781071228,-0.904343837,-1.0265121699719,-1.25352491758109,0.486895524971896,"EPC"
"404","1165",15.67,-1.483914591,121.33,2.002838041,62.67,1.725960837,71,0.965801985,29,1.102549013,204,0.473411677,23,0.591254207,75,1.614725431,37,-0.089482551,1.449287469,1.678021343,0.719373862112588,0.878463097996181,-0.808856413112585,"UPC"
"405","1167",21.92,-3.483914591,125.33,-0.499151524,84,-0.809399903,74,-0.968234398,31,-0.851164447,215,-1.156765001,24,-0.503071129,89,-1.509355496,41,-0.317608215,-0.781987568,-0.905404799,-0.941009175893849,-1.14911297125678,0.623400960893849,"EPC"
"406","1168",20.25,-2.733914591,112,-1.291016097,49.33,-0.371433657,62,-1.10178426,26,-1.063496366,180,-0.843462206,20,-0.738283726,51,-0.279001579,32,-1.557934351,-0.956932595,-1.107960534,-0.856208559423776,-1.0455587330618,-0.701725791576225,"EPC"
"407","1174",19.08,-1.733914591,125.33,0.653535379,69.33,0.491533654,67,0.750905434,29,1.102549013,200,0.935398336,22,-0.958524173,76,0.021240794,37,0.385124145,0.74963087,0.867941403,0.511862069404432,0.625060157016964,-0.12673792440443,"EAC"
"408","1175",20.83,-1.233914591,124,0.221412828,78.67,2.128770413,74,-0.368379615,30,-0.035776103,203,-0.312486205,16,-1.163993086,81,0.459468012,39,-0.089482551,0.486506881,0.563289856,-0.220623105094699,-0.269413814892676,0.1311405540947,"EAC"
"409","1176",21.75,-2.813914591,118.67,1.543167679,62.67,0.573339531,66,0.1561256,28,0.682542295,201,0.124662443,21,-0.503071129,81,0.459468012,37,0.14476127,0.738793776,0.855393944,0.150810156256081,0.184161760622508,-0.00604888625607883,"EAC"
"410","1178",22.67,-2.813914591,109.33,0.365093576,66.67,-0.143532136,63,-0.828317379,28,-1.41322975,189,-0.427114091,15,1.578007153,75,-0.890495242,35,-0.089482551,-0.504996422,-0.58469751,-0.158922172355371,-0.19406774605843,0.0694396213553697,"EAC"
"411","1179",20.75,-1.483914591,101.33,-0.283090249,82.67,1.114447804,73,1.663562087,32,1.567141763,202,1.10054546,23,1.232951274,81,1.202557614,39,2.239068699,1.015515351,1.175789117,1.01464610029331,1.23903467114885,1.22442259870669,"UGC"
"412","1180",18.5,-1.733914591,122.67,-2.227641725,76,-1.845227782,70,-1.229160995,25,-1.554992181,202,-1.238248435,20,-0.503071129,81,-1.043557637,35,-0.96528561,-1.714255671,-1.984808166,-1.21914766600245,-1.48876167494353,0.25386205600245,"EPC"
"415","1185",23.67,-0.983914591,137.33,3.880950675,74.67,3.137628247,73,1.421900249,32,1.567141763,214,1.539189492,21,1.232951274,86,1.202557614,41,1.678754225,2.501905234,2.896768564,1.66597261749627,2.03440178182243,0.0127816075037299,"EAC"
"417","1187",22.17,-4.063914591,114.67,1.24014174,62.67,0.656333036,70,0.5444753,32,1.567141763,203,0.698266199,24,1.578007153,78,0.817785013,37,-0.317608215,1.00202296,1.160167288,0.819948058210837,1.00127923651685,-1.13755627321084,"UPC"
"418","1188",15.42,-5.063914591,114.67,-0.067028974,56,-0.295729157,62,-1.229160995,23,-1.250106035,202,-0.745461594,26,-1.354899639,70,-1.920369046,36,-0.96528561,-0.71050629,-0.822641985,-0.868410985925146,-1.06045972120409,-0.0968746240748535,"EPC"
"419","1189",21.5,-1.313914591,133.33,0.221412828,80,0.16949459,68,0.1561256,31,-0.610761311,195,-0.006129261,18,0.591254207,78,0.459468012,38,0.884210536,-0.015932073,-0.018446554,0.0636583631659973,0.0777363840575293,0.820552172834003,"UGC"
"420","1190",18.17,-2.893914591,105.33,0.221412828,58.67,0.011751027,72,-1.10178426,29,-0.339824306,209,0.124662443,25,0.013034742,81,0.021240794,38,-0.089482551,-0.302111178,-0.349791891,-0.0650619189666772,-0.0794503359375519,-0.024420632033323,"EAC"
"421","1191",15.83,-1.483914591,97.33,1.181805196,53.33,0.31213437,57,-0.368379615,26,0.682542295,174,-0.193398456,19,0.591254207,47,-1.043557637,29,-0.96528561,0.452025562,0.523366521,0.098354206867866,0.120105199434561,-1.06363981686787,"UPC"
"422","1193",19.33,-5.233914591,138.67,0.293253202,84,0.410299723,76,-0.368379615,30,-1.063496366,225,-0.537405506,29,-0.503071129,91,-0.810460226,46,0.14476127,-0.182080764,-0.210817671,-0.48371824615131,-0.590692339023835,0.628479516151311,"UGC"
"424","1197",15.75,-4.233914591,117.33,-0.283090249,53.33,0.011751027,66,-0.828317379,22,-0.035776103,200,-0.694976298,23,-1.842485352,76,-1.116654715,36,-1.922476115,-0.283858176,-0.328658108,-0.784712262022609,-0.958251058668274,-1.13776385297739,"UPC"
"429","1204",17.42,-2.143914591,94.67,-1.074954822,70.67,-0.879800747,72,-0.681836275,30,1.102549013,211,-0.843462206,24,-2.207588062,88,-2.278313864,41,-2.726948061,-0.383510708,-0.444038306,-0.912530725588395,-1.11433652328843,-1.8144173354116,"EPC"
"430","1205",19.5,-0.983914591,122.67,-1.291016097,77.33,0.491533654,74,0.1561256,30,0.304076256,227,0.698266199,28,1.232951274,89,0.817785013,43,-0.089482551,-0.084820147,-0.098206891,0.506583612801611,0.618614371890588,-0.596066163801612,"UPC"
"431","1206",15.42,-1.063914591,94.67,-0.138869348,56,0.656333036,64,0.5444753,29,1.567141763,188,0.775922446,20,1.578007153,63,1.071302565,36,0.884210536,0.657270188,0.761003891,0.808346131873696,0.987111548905038,0.0758644041263044,"EAC"
"432","1209",14.83,-1.893914591,126.67,-0.499151524,72,-1.417772325,70,-1.10178426,29,-1.41322975,201,-0.983252354,26,-1.354899639,80,-1.730016086,39,-0.755508785,-1.107984465,-1.282852174,-1.05254262337622,-1.28531199513266,0.297033838376224,"EPC"
"433","1210",16,-4.643914591,97.33,1.556671508,57.33,2.482903807,60,1.421900249,22,1.102549013,169,1.017253918,18,0.591254207,60,1.071302565,33,1.142935739,1.641006144,1.899998029,1.00088647474235,1.22223211002265,0.142049264257655,"EAC"
"438","4006",15.25,-3.893914591,117.33,0.941437028,65.33,0.656333036,59,0.750905434,22,1.102549013,193,0.473411677,14,0.904086171,75,0.57602551,34,0.63160695,0.862806128,0.998978552,0.564475153773305,0.689308603522415,0.0671317962266966,"EAC"
"442","4012",14.09,-2.813914591,109.33,0.293253202,46.67,0.329039454,49,0.5444753,18,0.682542295,177,-0.069725257,18,0.904086171,57,0.57602551,35,0.14476127,0.462327563,0.535294436,0.191961974968683,0.234414287249189,-0.047200704968682,"EAC"
"444","4014",18.09,-5.233914591,146.93,-0.210709722,80.45,-0.295729157,75,-1.350555732,32,-1.947077367,222,-1.564643231,26,-1.842485352,90,-1.043557637,45,-0.96528561,-0.951017995,-1.101112462,-1.43085191771003,-1.74728423551893,0.465566307710029,"EPC"
"446","4016",15.92,-5.983914591,110.67,-1.291016097,57.33,-0.949487599,65,-0.368379615,31,-0.035776103,191,-0.983252354,19,-1.531462466,78,-1.623613789,37,-1.16894812,-0.661164854,-0.765513233,-1.016882660364,-1.24176584585325,-0.152065459635996,"EPC"
"447","4017",17.84,-2.483914591,134.67,-1.651298273,90,0.410299723,63,1.663562087,25,1.102549013,193,0.401106703,19,0.013034742,69.73584906,0.817785013,36,0.385124145,0.381278138,0.44145338,0.275171619934056,0.336025711240483,0.109952525065945,"EAC"
"448","4020",18.84,-1.393914591,153.2,1.085657929,121.23,1.099004469,72,1.189390714,30,1.102549013,205,1.271509916,17,1.578007153,71,1.474234252,42,1.142935739,1.119150531,1.295780525,1.18572007849324,1.44794158981176,-0.0427843394932435,"EAC"
"449","4021",18.17,-4.393914591,134.67,-0.426770997,118.06,0.090023366,75,-0.026231123,30,-0.339824306,208,0.19189094,14,1.232951274,80,-0.466148342,42,1.955849081,-0.175700765,-0.203430748,0.170730044343016,0.208486923830487,1.78511903665698,"UGC"
"450","4022",15.34,-1.393914591,108,0.365093576,82.33,0.606715869,68,0.5444753,30,1.567141763,184,0.621974035,15,1.232951274,72,-0.968182764,37,0.63160695,0.770856627,0.892517116,0.703681019210038,0.859299789290041,-0.072074069210037,"EAC"
"451","4023",13.92,-1.643914591,109.33,-1.939199922,52,-0.879800747,64,-0.681836275,24,-0.339824306,183,-0.843462206,13,-0.738283726,60,-0.968182764,35,-0.317608215,-0.960165313,-1.111703456,-0.840214962616558,-1.02602815884771,0.522606747616558,"EPC"
"452","4024",18.25,-3.813914591,155.65,-0.499151524,95.21,-0.065910865,73,-0.828317379,31,-1.063496366,206,-0.745461594,23,1.232951274,89,0.234823476,37,-0.539616645,-0.614219034,-0.711158186,-0.420562428399189,-0.51356963794996,-0.119054216600812,"EAC"
"456","4029",18.5,-2.063914591,122.67,0.365093576,101.14,0.491533654,66,0.5444753,28,1.102549013,194,0.473411677,16,-2.099045884,80,0.234823476,37,0.14476127,0.625912886,0.724697621,0.0602222080779727,0.0735403246740959,0.0845390619220295,"EAC"
"458","4031",16.92,-3.983914591,125.33,-0.642832272,65.33,0.16949459,63,-0.026231123,22,1.567141763,192,0.058661198,26,0.591254207,66,-0.081489395,37,1.142935739,0.26689324,0.30901568,0.135210560030496,0.165112320057889,1.0077251789695,"UGC"
"460","4035",18,-4.233914591,77.33,-1.723138647,32,-0.593468235,60,-1.680715639,21,-1.67740746,175,-1.831744264,19,-1.354899639,64,-1.920369046,33,-1.366497347,-1.418682495,-1.642586138,-1.6078103937131,-1.96337700627265,0.241313046713096,"EPC"
"461","4036",17.34,3.436085409,112,-0.642832272,77.33,0.573339531,61,0.346288694,27,0.682542295,178,0.401106703,18,0.013034742,63,0.492166826,31,1.142935739,0.239834562,0.277686465,0.32696802856999,0.399276874507944,0.815967710430011,"UGC"
"463","4038",18.75,-0.313914591,190.42,1.764630486,115.42,1.375678341,75,1.189390714,32,0.682542295,219,0.473411677,25,1.232951274,86,0.57602551,44,0.884210536,1.253060459,1.450824795,0.781462608527114,0.954282745341628,0.102747927472887,"EAC"
"465","4040",15.67,-3.483914591,141.53,-0.570991898,78.67,0.491533654,71,0.965801985,32,1.102549013,209,0.058661198,26,0.904086171,83,0.817785013,36,0.14476127,0.497223189,0.575697465,0.256664616608693,0.313425891682495,-0.111903346608692,"EAC"
"466","4043",14.67,-4.143914591,117.33,-0.499151524,62.67,0.573339531,60,0.346288694,23,0.304076256,186,0.473411677,15,0.013034742,49,0.459468012,33,-1.74326023,0.181138239,0.209726392,0.229497842493021,0.280251196558005,-1.97275807249302,"UPC"
"468","4047",16.84,-3.143914591,122.67,0.869596654,68,0.022308712,61,0.1561256,27,-0.610761311,201,1.017253918,21,0.904086171,76,1.071302565,37,0.63160695,0.109317414,0.126570441,0.639085989435181,0.780419595041951,-0.00747903943518158,"EAC"
"470","4049",14.5,-1.893914591,124,0.221412828,74.67,1.065603505,66,0.965801985,24,1.102549013,190,0.260363295,19,0.904086171,67,0.234823476,38,0.385124145,0.838841833,0.971232091,0.480491555724741,0.586752067039436,-0.0953674107247401,"EAC"
"472","4053",15.5,-1.733914591,113.33,1.085657929,68,1.320697407,63,0.965801985,28,0.682542295,187,0.935398336,12,1.232951274,63,1.614725431,28,1.955849081,1.013674904,1.173658201,0.926354871685102,1.13121787336592,1.0294942093149,"UGC"
"474","4055",17.5,-1.393914591,134.67,0.365093576,86.61,0.747406253,63,0.5444753,26,0.304076256,179,-0.006129261,18,0.294292934,44,0.234823476,33,-0.96528561,0.490262846,0.567638607,0.159664994258054,0.194974842434925,-1.12495060425805,"UPC"
"477","4058",17.59,-3.483914591,98.67,-0.570991898,52,-0.143532136,64,-0.368379615,31,-0.610761311,184,-0.193398456,9,0.904086171,39,-1.043557637,23,-1.16894812,-0.42341624,-0.490241931,-0.131979160371504,-0.161166297969877,-1.0369689596285,"UPC"
"478","4059",18.75,-5.483914591,94.67,-0.426770997,76,0.573339531,69,-0.528591259,29,-0.035776103,209,0.473411677,25,0.591254207,83,-0.643208329,37,-0.539616645,-0.104449707,-0.120934488,0.217513974029901,0.265617100474928,-0.757130619029902,"UPC"
"479","4060",18.67,-1.143914591,116,-0.067028974,78.67,-0.295729157,71,-0.368379615,32,0.304076256,210,-1.238248435,26,-0.503071129,85,-1.187508851,41,-1.557934351,-0.106765373,-0.123615623,-0.754969872792333,-0.921931152197704,-0.802964478207666,"UPC"
"480","4061",17.84,-1.483914591,109.33,0.972765912,41.33,1.700484247,61,-0.200995735,22,1.102549013,181,0.854960526,15,-0.958524173,53,-0.279001579,34,-1.16894812,0.893700859,1.034749246,0.515660344316233,0.62969841887542,-1.68460846431623,"UPC"
"481","4062",15.09,-2.393914591,147.39,1.509138028,106.24,-0.227382193,75,0.750905434,31,0.304076256,213,0.401106703,23,-0.503071129,85,-1.38696219,42,0.385124145,0.584184381,0.676383313,0.253990114102199,0.310159924038163,0.131134030897803,"EAC"
"483","4064",15.42,-3.893914591,113.33,-0.138869348,69.33,-0.519754225,68,-0.026231123,27,0.304076256,208,-1.53146455,24,1.232951274,80,-1.116654715,38,-0.539616645,-0.09519461,-0.110218705,-0.674162476833704,-0.823253233600629,0.134545831833705,"EAC"
"485","4066",14.34,-3.643914591,112,-1.074954822,64,0.011751027,70,-0.026231123,32,0.682542295,199,0.330096252,20,0.904086171,75,0.021240794,38,-0.539616645,-0.101723156,-0.117777618,0.222526146343478,0.271737712650166,-0.762142791343479,"UPC"
"486","4067",15.84,-3.983914591,136,0.221412828,78.67,-0.519754225,72,-0.528591259,31,-1.250106035,206,-0.843462206,24,0.294292934,81,1.202557614,40,-0.539616645,-0.519259673,-0.601211859,-0.591625588805644,-0.722463346468779,0.0520089438056434,"EAC"
"487","4068",15.17,-1.233914591,112,-1.147335349,78.67,-0.809399903,72,-0.368379615,28,-0.851164447,210,-0.590963,25,0.591254207,85,-1.730016086,39,-0.317608215,-0.794069829,-0.919393943,-0.452451042649801,-0.55251040622823,0.1348428276498,"EAC"
"488","4069",15.09,-4.893914591,108,-0.570991898,70.67,0.248971844,62,-0.528591259,23,-0.339824306,189,0.19189094,22,0.013034742,75,-0.968182764,36,-0.755508785,-0.297608905,-0.344579047,-0.060661546698445,-0.0740768231380086,-0.694847238301555,"UPC"
"489","4070",17.25,-2.063914591,120,-0.067028974,65.33,0.16949459,66,0.1561256,24,1.102549013,175,-0.370349867,21,-1.163993086,55,0.57602551,32,-1.557934351,0.340285057,0.393990565,-0.304282723546408,-0.371574723823175,-1.25365162745359,"UPC"
"491","4072",14.59,-3.393914591,112.71,-0.354930623,76.46,0.573339531,71,0.965801985,32,0.682542295,202,1.271509916,20,-0.503071129,71,-0.810460226,36,-0.755508785,0.466688297,0.540343403,0.647369522431128,0.79053502797941,-1.40287830743113,"UPC"
"492","4074",14.5,-3.313914591,114.67,-0.283090249,62.67,0.491533654,59,0.750905434,17,1.102549013,166,0.698266199,12,0.591254207,64,0.234823476,33,-0.089482551,0.515474463,0.596829248,0.540878005290677,0.660492955282939,-0.630360556290676,"UPC"
"496","4081",18.34,-2.893914591,138.67,0.005351553,85.67,0.573339531,74,-2.342834148,31,-2.187652688,216,-1.719803858,26,-0.738283726,88,-2.305802107,42,-1.16894812,-0.987948938,-1.143872033,-1.31263792376726,-1.6029272650593,0.143689803767262,"EPC"
"497","4083",15.34,-4.393914591,110.67,-0.715212799,69.33,-0.21994689,68,-0.828317379,27,-0.035776103,202,-1.354179555,25,-1.693910723,71,-1.187508851,45,-1.16894812,-0.449813293,-0.5208051,-1.14600132916559,-1.39943905556649,-0.0229467908344104,"EPC"
"499","4085",18.09,-4.483914591,82.67,0.437474103,52,0.491533654,64,-0.200995735,27,0.304076256,184,-0.537405506,18,-0.252693548,65,-0.081489395,36,0.385124145,0.25802207,0.298744417,-0.308689032045676,-0.376955485648825,0.693813177045677,"UGC"
"504","4092",17.67,-3.313914591,125.33,-1.537866104,76,-0.670293543,71,-1.576149195,31,-1.063496366,206,-1.071802117,10,-1.842485352,78,-1.730016086,38,-1.16894812,-1.211951302,-1.403227583,-1.2245736263106,-1.49538758415947,0.0556255063105996,"EPC"
"506","4095",15.75,-0.893914591,106.67,0.221412828,70.67,0.491533654,68,0.5444753,32,0.304076256,200,1.017253918,23,0.904086171,75,-0.279001579,42,0.14476127,0.39037451,0.451985388,0.753546832678387,0.920193407056489,-0.608785562678387,"UPC"
"508","4097",15.5,-4.983914591,86.67,-1.219175723,57.33,-1.087185596,56,-0.968234398,20,-0.851164447,157,-0.937598256,15,0.013034742,49,0.021240794,31,-0.539616645,-1.031440041,-1.194227122,-0.843542754246269,-1.03009189023825,0.303926109246268,"EPC"
"511","4104",14.75,-5.893914591,134.67,-0.138869348,90.46,0.248971844,72,-0.368379615,30,-0.339824306,199,-1.354179555,25,-0.958524173,90,-2.119092492,38,-0.96528561,-0.149525356,-0.173124204,-0.970259743856042,-1.18483229038654,0.00497413385604274,"EPC"
"513","4107",15.59,-4.483914591,109.33,-0.715212799,77.33,-0.065910865,70,0.750905434,29,0.682542295,206,0.854960526,21,0.294292934,80,0.234823476,29,0.385124145,0.163081016,0.188819287,0.456537275063305,0.557500306985555,-0.0714131300633049,"EAC"
"514","4108",15,-5.233914591,117.33,0.437474103,78.67,0.329039454,72,1.189390714,32,0.682542295,205,-0.643481659,23,-0.738283726,75,0.57602551,38,-0.317608215,0.659611642,0.763714885,-0.335814700666312,-0.410079984814826,0.0182064856663143,"EAC"
"515","4109",16.59,-5.983914591,134.67,-2.515543374,68.18,0.16949459,69,-0.026231123,26,0.682542295,213,0.19189094,24,0.904086171,85,0.234823476,40,-0.089482551,-0.422434403,-0.489105136,0.025238331861366,0.0308197785092389,-0.114720882861367,"EAC"
"516","4110",16.67,-3.393914591,110.67,0.149032301,73.33,0.573339531,74,0.1561256,31,0.304076256,215,0.547028348,23,0.013034742,78,0.234823476,40,1.40778337,0.295643422,0.342303361,0.31094084335528,0.379705283823756,1.09684252664472,"UGC"
"519","4117",18,-4.313914591,138.67,0.509314477,89.09,0.656333036,73,-0.200995735,30,1.102549013,212,0.260363295,25,0.904086171,89,-0.181558578,45,-0.317608215,0.516800198,0.598364217,0.351792262763932,0.429590977963013,-0.669400477763932,"UPC"
"520","4119",17.84,-2.483914591,122.67,-0.787053173,72,-0.065910865,69,-0.200995735,30,0.304076256,200,-0.132142974,26,0.904086171,75,-0.466148342,40,-0.089482551,-0.187470879,-0.217058481,-0.0185617618617309,-0.0226666880657368,-0.0709207891382694,"EAC"
"523","4122",15.34,-3.643914591,124,-0.210709722,64,0.079394651,73,-0.368379615,28,-0.035776103,220,0.058661198,23,-0.252693548,81,-0.279001579,42,-0.755508785,-0.133867697,-0.154995374,-0.103796601432136,-0.126751177622477,-0.651712183567864,"UPC"
"525","4124",14.25,-4.393914591,110.67,0.221412828,77.33,-0.065910865,65,-0.200995735,28,-0.035776103,206,-1.354179555,23,0.591254207,69,-0.373853223,35,-1.557934351,-0.020317469,-0.023524074,-0.670149836660917,-0.818353199691203,-0.887784514339083,"UPC"
"527","4126",18.25,-5.733914591,136.58,-0.584495728,94.83,-0.262190009,67,-0.828317379,31,-1.41322975,211,-0.794952093,17,-0.738283726,73,-1.187508851,32,-0.539616645,-0.772058217,-0.893908347,-0.825772210611678,-1.0083913981311,0.286155565611677,"EPC"
"529","4131",18.25,-2.563914591,124,0.005351553,83.72,0.16949459,68,-0.368379615,29,-0.035776103,207,-1.53146455,25,0.294292934,80,-1.828841462,39,-0.755508785,-0.057327394,-0.066375093,-0.788334896017789,-0.962674836693078,0.0328261110177901,"EAC"
"530","4132",15.84,-4.813914591,116,-0.462421107,58.67,0.193335066,68,-0.681836275,29,-0.610761311,167,-0.590963,25,-0.503071129,63,0.021240794,35,0.385124145,-0.390420907,-0.452039108,-0.563383291103932,-0.687975276156123,0.948507436103932,"UGC"
"531","4133",18.59,-3.893914591,113.33,0.149032301,57.33,0.248971844,62,-1.229160995,25,-0.610761311,189,-0.312486205,17,-0.252693548,65,-0.373853223,33,-1.16894812,-0.36047954,-0.417372244,-0.360357789131612,-0.4400507672781,-0.808590330868388,"UPC"
"532","4134",16.09,-2.643914591,98.67,-1.723138647,68,-0.44592234,68,0.1561256,30,-0.339824306,204,0.260363295,24,0.591254207,76,0.817785013,35,0.63160695,-0.588189923,-0.68102103,0.0164141084639199,0.0200440817086466,0.615192841536079,"UGC"
"533","4135",15.75,-4.563914591,122.67,-0.715212799,58.67,-0.21994689,65,-0.026231123,23,-0.610761311,184,0.775922446,22,-0.503071129,86,-0.890495242,35,-0.96528561,-0.393038031,-0.45506928,0.134110206794342,0.163768624152619,-1.09939581679434,"UPC"
"534","4136",18.5,1.356085409,97.33,0.149032301,53.33,0.16949459,66,-0.528591259,25,0.304076256,189,-0.891006211,23,0.591254207,53,-0.560928585,36,-1.16894812,0.023502972,0.02721233,-0.333263937021749,-0.406965120831244,-0.83568418297825,"UPC"
"538","4142",16.34,-5.233914591,112,-1.291016097,77.33,-1.54398622,73,-2.522069701,30,-1.947077367,216,-1.462865546,19,-1.354899639,67,-1.780358445,34,-1.366497347,-1.826037346,-2.114231791,-1.55124657407943,-1.89430412101091,0.18474922707943,"EPC"
"539","4143",16.42,-2.893914591,113.33,0.437474103,76,0.011751027,72,0.5444753,31,1.102549013,209,0.698266199,23,0.591254207,78,-0.555921765,37,1.40778337,0.524062361,0.606772532,0.549824211541752,0.67141761139546,0.857959158458248,"UGC"
"542","4148",17.42,-1.063914591,108,0.509314477,74.67,0.248971844,74,-0.528591259,30,-0.035776103,207,0.058661198,24,-0.252693548,81,0.021240794,37,-0.089482551,0.04847974,0.056131057,-0.0121579404911454,-0.0148466642124701,-0.0773246105088541,"EAC"
"543","4150",16.84,-6.393914591,118.67,-1.148955809,77.33,-0.35679593,48,-1.229160995,11,-0.610761311,161,-0.694976298,18,-0.958524173,38,-1.920369046,32,-0.755508785,-0.836418511,-0.968426309,-0.837587092327429,-1.02281913611659,0.0820783073274292,"EPC"
"544","4151",15.34,-4.563914591,105.33,-1.559472231,64,-0.627343604,63,-2.048266832,28,-0.851164447,172,-1.238248435,13,-1.693910723,62,-2.044587804,32,-1.16894812,-1.271561779,-1.472246086,-1.3223561109858,-1.61479462541519,0.153407990985804,"EPC"
"546","4155",15.25,-2.313914591,126.67,0.077191927,76,0.573339531,67,1.663562087,29,0.304076256,190,0.854960526,20,2.317299631,75,0.817785013,39,-0.089482551,0.65454245,0.757845648,0.942948144535923,1.15148074173593,-1.03243069553592,"UPC"
"548","4157",14.5,-2.643914591,113.91,0.221412828,68.31,0.248971844,62,-0.026231123,27,0.682542295,176,1.271509916,23,0.591254207,42,0.943056631,32,0.63160695,0.281673961,0.326129169,0.776289239052995,0.947965287319579,-0.144682289052995,"EAC"
"551","4160",16.42,-4.483914591,90.1,-0.499151524,55.92,-0.295729157,57,-0.368379615,24,1.102549013,179,-0.745461594,12,-0.503071129,53,0.021240794,32,-0.539616645,-0.015177821,-0.017573261,-0.530528540971026,-0.647854711439472,-0.00908810402897355,"EAC"
"553","4162",18.84,-2.643914591,122.67,0.077191927,76,0.16949459,71,-0.368379615,29,-0.339824306,213,0.124662443,24,1.232951274,73,-0.066154324,38,0.14476127,-0.115379351,-0.133589103,0.180800900586025,0.220784945821683,-0.0360396305860253,"EAC"
"554","4163",16.75,-4.813914591,126.67,-0.73735908,84.6,-0.136029378,72,-0.828317379,27,-0.339824306,205,-0.643481659,25,-0.503071129,83,-0.373853223,37,-0.755508785,-0.510382536,-0.590933688,-0.624018963569967,-0.762020502842373,-0.131489821430033,"EAC"
"558","4172",13.84,4.116085409,116,0.437474103,72,-0.665955136,66,0.965801985,27,-0.339824306,172,0.401106703,17,0.904086171,44,1.00801562,33,1.40778337,0.099374162,0.115057894,0.435899397928526,0.532298371744816,0.971883972071474,"UGC"
"560","4174",15.25,-0.813914591,105.33,2.705037185,66.67,2.427590685,72,1.189390714,30,1.567141763,211,1.017253918,22,0.294292934,78,0.890698016,39,-0.089482551,1.972290087,2.283566878,1.10803583575513,1.35307750849535,-1.19751838675512,"UPC"
"561","4177",14.5,3.296085409,126.67,0.509314477,73.33,-0.371433657,74,-0.026231123,30,0.304076256,188,0.19189094,18,-0.958524173,81,0.130698399,36,0.14476127,0.103931488,0.120334481,0.029424791893385,0.0359320724688288,0.115336478106616,"EAC"
