"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","Pred","stdPred","resid","CI_group"
"61","85",21.73,-0.813914591,126.67,0.509314477,73.33,0.410299723,74,0.965801985,30,1.567141763,209,0.698266199,21,0.904086171,83.77358491,0.459468012,38,0.63160695,0.863139487,0.999364524,0.692841091839981,0.843138881004493,-0.0612341418399796,"EAC"
"62","86",21.64,-2.233914591,118.67,-0.499151524,56,-0.44592234,65,-1.229160995,28,-0.339824306,169,-2.109863563,22,-0.738283726,70.16981132,-0.810460226,33,-1.16894812,-0.628514791,-0.727710173,-1.2722542660138,-1.54824396404111,0.103306146013798,"EPC"
"64","88",22.61,-1.773914591,133.33,0.581154851,74.67,0.491533654,74,0.5444753,32,0.682542295,218,0.330096252,22,-0.738283726,84.75471698,0.234823476,39,1.40778337,0.574926525,0.665664335,0.141879022500188,0.172656791866075,1.26590434749981,"UGC"
"65","89",17.37,4.016085409,110.67,1.434056735,61.33,0.573339531,60,1.663562087,27,0.682542295,180,0.698266199,14,0.591254207,66,0.943056631,36,0.884210536,1.088375162,1.260148032,0.881648320746753,1.07290399974223,0.00256221525324807,"EAC"
"67","91",21.92,-2.153914591,117.33,-0.967464338,61.33,-0.415757535,69,-1.229160995,27,-1.063496366,188,-1.316357789,21,-0.958524173,76.22641509,-1.092082561,35,-0.317608215,-0.918969809,-1.064006269,-1.02838730620368,-1.25147502515345,0.710779091203683,"EPC"
"68","92",24.88,-1.153914591,152.2,-0.354930623,89.27,-0.143532136,76,-1.10178426,31,-0.610761311,220,-0.843462206,23,-0.503071129,87.71698113,-0.373853223,44,-0.755508785,-0.552752083,-0.63999021,-0.675928369681653,-0.822557287898018,-0.0795804153183469,"EAC"
"69","93",16.17,-3.483914591,113.43,-1.003114448,67.91,0.573339531,66,-0.026231123,27,0.682542295,200,1.10054546,24,1.232951274,77.50943396,1.614725431,37,1.678754225,0.056634064,0.065572338,0.752692439979144,0.915973762335221,0.926061785020856,"UGC"
"71","95",23.31,-1.563914591,155.77,-0.210709722,90,0.16949459,72,-1.229160995,30,-1.41322975,206,-0.794952093,23,-0.738283726,81.22641509,-0.762545288,36,-0.755508785,-0.670901469,-0.77678653,-0.719403432858746,-0.875463382176578,-0.0361053521412543,"EAC"
"72","96",24.55,2.096085409,121.33,0.869596654,46.67,0.491533654,60,1.421900249,22,1.567141763,180,1.539189492,20,1.578007153,66.35849057,1.614725431,34,2.528413821,1.08754308,1.259184626,1.45365238265801,1.76899271395351,1.07476143834199,"UGC"
"74","98",22.16,3.886085409,106.67,-0.067028974,66.67,-0.143532136,63,0.346288694,28,1.102549013,190,0.330096252,17,1.232951274,69.01886792,0.661359501,35,1.142935739,0.309569149,0.358426917,0.527000024885669,0.641321966149152,0.61593571411433,"UGC"
"76","100",18.07,-2.983914591,133.33,-1.291016097,83.59,-1.154657797,66,-1.229160995,29,-1.41322975,193,-0.694976298,26,0.294292934,75.77358491,-0.728042869,38,-0.539616645,-1.27201616,-1.47277218,-0.622073625363902,-0.757019851675866,0.0824569803639001,"EAC"
"77","101",24.35,3.766085409,108,1.085657929,29.33,0.992026858,48,1.421900249,0,1.567141763,184,1.631487019,19,0.294292934,63.62264151,1.758364907,27,2.528413821,1.2666817,1.466595808,1.36356267641199,1.65935987747517,1.16485114458801,"UGC"
"79","103",20.91,-1.313914591,118.67,0.221412828,52,-0.295729157,73,0.346288694,29,-0.035776103,212,0.854960526,25,1.578007153,85.32075472,0.817785013,42,0.63160695,0.059049066,0.068368487,0.716555755811181,0.871997959201434,-0.0849488058111813,"EAC"
"80","105",18.09,2.936085409,82.67,-3.019506298,57.33,-0.879800747,68,1.663562087,29,1.102549013,196,1.185291298,21,0.904086171,76.32075472,1.071302565,37,1.678754225,-0.283298986,-0.328010664,0.731192985752313,0.889810438601131,0.947561239247686,"UGC"
"81","106",22.65,-0.093914591,121.33,1.549109364,69.33,1.342272337,69,1.663562087,31,0.682542295,193,1.820803717,16,0.013034742,73.75471698,1.393505539,35,0.63160695,1.309371521,1.516023153,1.31843985739652,1.60444858022823,-0.686832907396518,"UPC"
"82","108",21.86,-4.983914591,89.33,-1.074954822,21.33,0.853660502,55,-0.968234398,26,-0.851164447,153,-0.794952093,20,-0.252693548,55.86792453,-0.498619417,36,-0.539616645,-0.510173291,-0.590691419,-0.628747871313009,-0.765141939595173,0.0891312263130089,"EAC"
"85","112",23.62,2.936085409,117.33,-0.138869348,65.33,0.090023366,70,-1.10178426,31,-0.851164447,204,-0.643481659,25,-0.738283726,81.71698113,-0.600697062,42,-0.539616645,-0.500448672,-0.579432011,-0.575388327397352,-0.700207127434849,0.0357716823973527,"EAC"
"87","114",19.38,0.596085409,133.33,0.581154851,68,0.656333036,65,-0.026231123,28,1.102549013,198,0.260363295,22,0.591254207,70,0.817785013,39,1.142935739,0.578451444,0.669745575,0.370756348187192,0.451184400249212,0.772179390812809,"UGC"
"88","115",22.14,2.436085409,98.67,0.293253202,18.67,-0.21994689,52,-1.10178426,19,-0.610761311,130,-0.253507611,18,0.904086171,50.60377358,0.234823476,29,-0.089482551,-0.409809815,-0.474488071,-0.106146750583873,-0.129173130285994,0.0166641995838725,"EAC"
"91","119",19.96,2.406085409,110.67,-1.074954822,30.67,-2.372277359,68,-2.048266832,26,-1.782380296,190,-2.356363166,20,-0.738283726,76.67924528,-1.847545109,36,-1.74326023,-1.819469827,-2.106627753,-1.80916006011958,-2.20162055479977,0.0658998301195806,"EPC"
"94","122",23.2,0.266085409,112,-1.219175723,72,-0.737758241,72,-0.968234398,30,-0.035776103,209,-1.564643231,27,0.013034742,82.8490566,-1.390540533,41,-1.74326023,-0.740236116,-0.857063922,-1.00473480765899,-1.22269159790846,-0.738525422341013,"EPC"
"98","126",24.91,1.846085409,126.67,0.437474103,72,0.011751027,72,-0.828317379,31,1.102549013,204,-0.006129261,20,0.591254207,79.96226415,0.234823476,40,0.14476127,0.180864191,0.209409092,0.147466296197825,0.17945611100227,-0.00270502619782445,"EAC"
"99","127",20.56,2.266085409,148.11,0.005351553,91.29,-0.21994689,76,-0.200995735,30,-0.610761311,205,-0.370349867,27,0.013034742,87.26415094,0.943056631,43,0.884210536,-0.256588096,-0.297084126,-0.258147573962337,-0.314147442096013,1.14235810996234,"UGC"
"106","134",21.17,2.016085409,121.33,0.005351553,68,-0.295729157,68,-0.368379615,25,-0.035776103,206,0.124662443,20,0.013034742,79.69811321,0.57602551,39,-0.089482551,-0.173633331,-0.20103702,0.0177621913345238,0.0216153374935199,-0.107244742334524,"EAC"
"107","136",23.14,2.936085409,167.2,-0.499151524,100.22,-0.065910865,75,-0.828317379,31,-0.035776103,222,-0.590963,25,-1.354899639,88.50943396,-0.081489395,45,-0.539616645,-0.357288968,-0.413678119,-0.588232624339791,-0.715837733472394,0.0486159793397918,"EAC"
"108","137",22.54,1.016085409,122.67,-0.931274074,73.33,0.907436919,73,0.965801985,28,1.567141763,210,0.19189094,19,0.591254207,84.41509434,0.57602551,41,0.385124145,0.627276648,0.72627662,0.360136743611606,0.438261088359167,0.0249874013883951,"EAC"
"109","138",20.36,1.616085409,125.33,1.013277401,70.67,0.410299723,70,1.189390714,27,-0.035776103,204,1.271509916,25,-0.503071129,79.37735849,1.220119996,37,1.40778337,0.644297934,0.74598429,0.759524360543499,0.924287729172005,0.648259009456503,"UGC"
"110","140",22.92,-1.233914591,134.67,0.221412828,66.67,0.491533654,76,0.346288694,31,-0.851164447,219,0.19189094,26,-0.252693548,87.16981132,0.57602551,43,-0.539616645,0.052017682,0.060227376,0.0119989672435298,0.0146018991032277,-0.551615612243529,"UPC"
