"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"300",300,"291",18.4,0.446085409,74.67,-1.147335349,25.33,-0.371433657,65,0.346288694,21,1.102549013,181,0.401106703,20,-1.354899639,76,0.330935765,39,1.40778337,-0.017482825,-0.020242053,0.214322258809842,0.0414130713795704,0.106719276069332,0.172909187430271,"EAC"
"301",301,"292",24.8,1.196085409,112,0.149032301,66.67,-0.519754225,73,1.189390714,28,-0.035776103,218,0.621974035,26,-0.252693548,88,0.919193879,45,0.385124145,0.195723172,0.226613192,1.80907623030012,0.194006012915414,0.497948033024283,1.61507021738471,"UGC"
"302",302,"293",18.69,0.206085409,104,-0.426770997,58.67,-0.371433657,67,-0.026231123,28,-0.610761311,189,-1.427420897,25,0.591254207,72,-0.414217768,38,-0.539616645,-0.358799272,-0.415426787,-0.12082692452894,-0.299468054201073,-0.767256267543829,0.178641129672134,"EAC"
"303",303,"294",23.06,-1.773914591,118.67,0.869596654,70.67,1.936675103,76,1.663562087,30,1.102549013,221,1.10054546,27,1.232951274,91,1.09829557,44,0.63160695,1.393095714,1.612961122,1.89022407882697,0.300856894124602,0.771900006256235,1.58936718470237,"UGC"
"304",304,"295",17.94,3.386085409,112,2.021743403,50.67,0.907436919,62,1.421900249,21,1.102549013,177,0.935398336,16,2.317299631,64,1.380584065,33,0.884210536,1.363407396,1.578587243,-1.0594931781136,0.276224016639433,0.708744463530934,-1.33571719475303,"UPC"
"307",307,"298",24.41,1.236085409,145.12,0.293253202,98.33,0.347785989,74,-0.200995735,31,-0.610761311,222,-2.069039878,23,-0.958524173,85,-1.043557637,44,-1.557934351,-0.042679464,-0.049415353,1.45041991167008,-0.427255245294859,-1.09488625765476,1.87767515696494,"EPC"
"309",309,"30",18.44,-1.653914591,122.67,0.149032301,77.33,-1.087185596,69,-1.10178426,29,-1.41322975,198,-0.482794231,23,-0.252693548,77.73584906,-0.181558578,34,-0.755508785,-0.863291826,-0.999540906,-0.289826481614312,-0.165196924216953,-0.42300228862512,-0.124629557397358,"EAC"
"311",311,"301",24.39,0.366085409,109.33,0.077191927,56,0.011751027,64,-0.968234398,30,0.682542295,202,-2.342880814,24,0.013034742,74,-1.446882595,38,-0.96528561,-0.049187287,-0.056950274,-0.0194079528528412,-0.39808392421039,-1.02009472685562,0.378675971357549,"EPC"
"312",312,"302",20.32,-1.073914591,128,0.365093576,83.18,0.16949459,75,-0.026231123,32,-0.035776103,206,-0.193398456,25,0.904086171,89,0.286798531,39,0.63160695,0.118145235,0.136791513,1.05475063171853,0.0740446562485057,0.190382479997705,0.980705975470025,"UGC"
"313",313,"303",19.18,-0.403914591,114.67,-3.019506298,58.67,-1.481295073,68,-1.466156694,29,-1.947077367,194,-1.628818839,22,-1.693910723,81,-1.450347333,37,-2.423475709,-1.978508858,-2.290767127,0.256609612835522,-1.0746695034473,-2.75477349033123,1.33127911628282,"EPC"
"316",316,"306",21.26,-1.623914591,138.67,1.085657929,80,0.885899593,73,1.421900249,30,1.102549013,206,0.698266199,21,0.013034742,90,1.05663376,40,0.63160695,1.124001696,1.301397325,1.26050698047014,0.147786071687034,0.379446023879499,1.11272090878311,"UGC"
"317",317,"307",21.9,3.816085409,133.33,0.005351553,74.67,-0.21994689,75,-1.229160995,29,-1.250106035,219,-0.253507611,27,-1.354899639,86,-0.473011235,42,-0.539616645,-0.673465592,-0.779755336,1.23704753009544,-0.23254122578186,-0.595664451920854,1.4695887558773,"UGC"
"318",318,"308",24.19,-0.213914591,105.33,-1.074954822,32,-1.606291049,57,-1.780035514,18,-1.871707136,194,0.473411677,14,0.294292934,59,-0.365014712,33,0.14476127,-1.58324713,-1.833123196,-1.24060923526587,0.0398190119618499,0.10263231190028,-1.28042824722772,"UPC"
"320",320,"31",22.55,1.596085409,164.21,0.941437028,99.47,-0.065910865,74,-0.026231123,32,1.102549013,220,0.058661198,28,0.294292934,84.96226415,0.943056631,44,-0.317608215,0.487961013,0.564973487,1.44783880072441,0.139851037069516,0.359101611493446,1.30798776365489,"UGC"
"324",324,"314",20.1,3.416085409,133.33,-0.283090249,97.3,0.410299723,73,1.421900249,32,0.682542295,197,1.539189492,15,1.232951274,81,1.468993879,39,1.678754225,0.557913005,0.645965655,0.506924045677033,0.43958402823611,1.12757860900222,0.0673400174409231,"EAC"
"325",325,"315",21.41,4.746085409,116,-1.867359548,62.67,-1.417772325,72,-1.466156694,28,-0.851164447,203,-0.537405506,25,-1.163993086,83,-0.859065992,38,-0.755508785,-1.400613254,-1.621665117,0.507660866719174,-0.574884254358503,-1.47338812756527,1.08254512107768,"EPC"
"328",328,"32",20.23,4.516085409,122.67,0.293253202,60,0.248971844,62,0.965801985,27,0.304076256,165,0.124662443,15,0.013034742,59,1.202557614,33,1.678754225,0.453025822,0.524524647,-1.24060923526587,0.182878346982532,0.469418122879596,-1.4234875822484,"UPC"
"329",329,"320",23.37,2.576085409,141.82,0.653535379,68,0.739269791,73,1.189390714,29,1.102549013,205,1.448440159,25,0.013034742,81,0.969427965,40,1.142935739,0.921186224,1.066572491,0.636922630868146,0.501631088592936,1.28665932434715,0.135291542275209,"EAC"
"333",333,"324",21.26,-3.223914591,164.21,-0.570991898,78.67,-1.221868296,74,-0.828317379,30,0.682542295,218,-1.114725156,21,-0.738283726,88,-0.081489395,41,0.14476127,-0.48465882,-0.561150124,1.2438786960707,-0.078881692327004,-0.201701089901908,1.3227603883977,"UGC"
"334",334,"325",18.53,-3.223914591,137.33,-0.931274074,94.74,-0.665955136,76,-0.968234398,31,-1.063496366,212,-1.462865546,25,0.013034742,86,-0.555921765,41,-0.539616645,-0.907239994,-1.050425195,1.10059213985472,-0.244309776736186,-0.625837509171608,1.34490191659091,"UGC"
"335",335,"326",20.96,-0.883914591,120,0.077191927,77.33,1.282204033,74,0.965801985,29,0.682542295,200,0.124662443,21,1.232951274,78,0.234823476,39,-1.74326023,0.75193506,0.870609252,0.326968938201409,0.172659545970764,0.443218425979034,0.154309392230645,"EAC"
"336",336,"327",21.82,5.226085409,141.82,-1.579457899,83.08,-0.949487599,75,-0.968234398,31,-0.035776103,211,-1.628818839,23,0.013034742,85,-0.181558578,41,-0.317608215,-0.883239,-1.022636243,1.03136616873676,-0.870967735902375,-2.23250824985542,1.90233390463914,"EPC"
"339",339,"33",19.13,2.436085409,116,1.085657929,57.33,0.739269791,64,0.5444753,24,1.102549013,162,0.058661198,20,0.904086171,70,-1.043557637,29,0.884210536,0.867988008,1.004978263,-1.21262251717391,0.194238495211395,0.498544087853265,-1.4068610123853,"UPC"
"340",340,"331",22.05,-0.473914591,138.67,-0.858893547,80,-0.371433657,74,-0.828317379,31,-1.063496366,213,-0.312486205,19,-0.738283726,86,-0.968182764,41,-0.089482551,-0.780535237,-0.903723254,1.10059213985472,-0.189754173481395,-0.485963930279454,1.29034631333611,"UGC"
"341",341,"332",21.83,3.976085409,118.67,1.620409584,48,1.841110309,67,1.663562087,22,1.567141763,204,1.820803717,23,1.232951274,83,1.612045623,38,1.955849081,1.673055936,1.937106081,0.507660866719174,0.517631856703915,1.32768324429637,-0.00997098998474089,"EAC"
"344",344,"335",16.66,-0.133914591,154.5,0.365093576,93.33,0.573339531,72,-0.026231123,31,1.567141763,218,-0.069725257,25,-0.252693548,89,0.234823476,42,0.14476127,0.619835937,0.717661577,1.45443137526981,0.123881122427138,0.318156795885794,1.33055025284267,"UGC"
"348",348,"339",21.69,1.046085409,142.33,2.237804678,68,2.087571154,66,1.421900249,24,1.102549013,200,1.631487019,19,1.578007153,85,1.614725431,37,1.142935739,1.712456274,1.982724779,0.517826382584694,0.425126371360489,1.09051102860826,0.0927000112242047,"EAC"
"349",349,"34",19.33,2.596085409,113.33,1.085657929,68,0.907436919,65,1.421900249,30,1.102549013,179,1.539189492,20,0.591254207,69.03773585,1.614725431,30,1.40778337,1.129386028,1.307631439,-1.15920146640584,0.490840587080188,1.25899386058937,-1.65004205348603,"UPC"
"353",353,"343",20.91,3.066085409,129.33,0.869596654,69.33,1.97682747,71,1.189390714,32,1.102549013,201,1.185291298,21,1.578007153,81,0.57602551,39,0.884210536,1.284590963,1.487331602,0.506924045677033,0.37346735994048,0.958063940165281,0.133456685736554,"EAC"
"354",354,"344",21.02,1.236085409,120,-0.499151524,61.33,0.16949459,69,0.750905434,27,1.102549013,207,1.539189492,22,0.591254207,76,1.474234252,39,1.955849081,0.380949378,0.441072735,0.214322258809842,0.415430688150601,1.06565253874723,-0.201108429340759,"EAC"
"357",357,"347",20.82,1.196085409,124,1.737082673,69.33,0.885899593,66,0.965801985,22,1.102549013,191,1.448440159,22,0.904086171,80,0.459468012,37,0.14476127,1.172833316,1.357935798,0.195135416251978,0.403954886556759,1.03623005335942,-0.208819470304781,"EAC"
"359",359,"349",20.58,-2.603914591,122.67,0.437474103,60,0.329039454,70,1.189390714,26,0.682542295,200,-0.193398456,22,0.591254207,75,0.817785013,38,0.63160695,0.659611642,0.763714885,0.0333699946342598,0.113470604417987,0.291465561160364,-0.0801006097837275,"EAC"
"360",360,"35",21.55,2.186085409,98.67,0.365093576,16,0.656333036,53,0.346288694,11,0.682542295,180,0.935398336,9,1.578007153,63.03773585,1.758364907,35,1.142935739,0.5125644,0.593459905,-0.872108327445032,0.313919754663617,0.805391507498145,-1.18602808210865,"UPC"
"361",361,"350",22,0.286085409,168.65,0.869596654,110.91,0.491533654,73,1.189390714,31,1.567141763,211,0.260363295,21,0.591254207,84,0.943056631,43,0.63160695,1.029415696,1.191883285,1.2398670959908,0.213984805605772,0.549171098462559,1.02588229038503,"UGC"
"363",363,"352",20.76,-1.333914591,136,-2.371322472,80.45,-2.122601046,73,-0.528591259,31,-1.554992181,212,-0.983252354,22,-0.252693548,83,0.021240794,41,0.385124145,-1.64437674,-1.903900589,0.897657072271001,-0.472147456063037,-1.20998413596435,1.36980452833404,"EPC"
"365",365,"355",20.79,-1.043914591,121.33,-0.787053173,46.67,-0.519754225,63,-0.200995735,23,-0.035776103,180,-0.590963,19,1.232951274,62,-0.373853223,34,0.14476127,-0.385894809,-0.446798678,-1.02477560408312,-0.0425238161616525,-0.108484152378285,-0.982251787921467,"UPC"
"368",368,"358",21.44,-2.473914591,132,1.255806183,81.95,0.939809587,65,1.421900249,25,1.102549013,194,0.775922446,21,1.578007153,76,0.817785013,39,0.884210536,1.180016258,1.366252389,0.214322258809842,0.301977690904053,0.774773585639463,-0.0876554320942113,"EAC"
"370",370,"36",17.19,1.176085409,126.67,0.005351553,85.12,-0.879800747,71,0.965801985,30,0.304076256,193,0.935398336,17,1.232951274,67,1.113073772,34,1.142935739,0.098857262,0.114459414,-0.825915081658574,0.311733534350485,0.799786318641258,-1.13764861600906,"UPC"
"374",374,"364",21.66,3.966085409,121.33,1.816485192,66.67,0.410299723,72,1.421900249,31,1.102549013,202,1.359219943,24,1.232951274,78,1.474234252,39,0.884210536,1.187808544,1.375274493,0.326968938201409,0.440216049937915,1.129199031692,-0.113247111736505,"EAC"
"377",377,"367",20.35,-0.553914591,110.67,-0.210709722,70.67,-0.519754225,63,-0.026231123,27,0.304076256,201,-0.312486205,24,0.294292934,78,0.57602551,37,-0.089482551,-0.113154704,-0.131013351,0.076654505359898,-0.00219076396531983,-0.0050753726788394,0.0788452693252181,"EAC"
"379",379,"369",19.91,-1.443914591,145.12,0.509314477,80.45,0.022308712,73,-0.026231123,32,-0.610761311,210,0.854960526,24,0.013034742,76,0.817785013,39,0.385124145,-0.026342311,-0.030499788,0.214322258809842,0.14078021825279,0.36148391303151,0.0735420405570516,"EAC"
"380",380,"37",22.3,-0.153914591,118.67,0.869596654,77.33,0.822761546,75,1.663562087,31,0.304076256,209,1.917861794,21,1.232951274,83.45283019,1.614725431,37,1.955849081,0.914999136,1.059408925,0.413842692751458,0.481162871960374,1.23418143860982,-0.0673201792089156,"EAC"
"381",381,"371",24.06,1.526085409,112.48,1.085657929,71.72,0.739269791,72,0.965801985,28,0.682542295,199,0.473411677,20,0.013034742,78,1.758364907,39,0.63160695,0.868318,1.005360336,0.326968938201409,0.260181006885579,0.667612241419977,0.0667879313158293,"EAC"
"382",382,"373",18.02,2.166085409,125.33,0.797216126,78.67,0.410299723,65,1.421900249,25,0.304076256,209,1.539189492,21,1.939406956,82,1.202557614,37,1.142935739,0.733373089,0.849117736,0.319597450007394,0.41834636356585,1.07312795705237,-0.0987489135584554,"EAC"
"383",383,"374",20.25,4.456085409,120,-0.715212799,78.67,-1.845227782,71,-1.576149195,27,-1.871707136,213,-0.312486205,22,-1.531462466,91,-1.38696219,40,-0.96528561,-1.502074228,-1.739139176,1.33794356777421,-0.491078929671452,-1.25852200942428,1.82902249744566,"EPC"
"384",384,"375",19.96,-1.653914591,143.72,0.581154851,87.14,0.329039454,74,0.965801985,27,0.304076256,209,-0.006129261,20,0.591254207,89,0.817785013,41,0.63160695,0.545018137,0.631035654,1.31797598502909,0.125060958984822,0.321181745698198,1.19291502604427,"UGC"
"386",386,"4001",14.34,-1.483914591,100,0.293253202,73.33,-0.295729157,73,-0.828317379,29,-1.250106035,212,-0.643481659,24,0.294292934,88,-0.466148342,39,-0.96528561,-0.520224842,-0.602329357,0.980653342760145,-0.100074813131107,-0.256037537084413,1.08072815589125,"UGC"
"387",387,"4002",18.67,-4.313914591,165.74,-0.283090249,104.83,0.090023366,76,-0.026231123,32,-0.339824306,222,0.621974035,25,0.904086171,89,0.459468012,43,0.14476127,-0.139780578,-0.161841455,1.59411581654555,0.25399031672261,0.651740104787872,1.34012549982294,"UGC"
"392",392,"4009",16.34,-4.643914591,128,-0.570991898,83.18,0.16949459,71,-0.968234398,31,-1.250106035,205,-0.590963,25,0.294292934,67,-0.081489395,40,-0.317608215,-0.654959435,-0.758328444,-0.0943301559640759,-0.00405239349026044,-0.00984835233060181,-0.0902777624738149,"EAC"
"394",394,"4012",14.09,-2.813914591,109.33,0.293253202,46.67,0.329039454,49,0.5444753,18,0.682542295,177,-0.069725257,18,0.904086171,57,0.57602551,35,0.14476127,0.462327563,0.535294436,-1.08065699962497,0.122509065458946,0.31463901756175,-1.20316606508392,"UPC"
"395",395,"4013",14.92,-5.143914591,129.33,-0.316579747,80.28,0.519763014,71,0.5444753,30,1.567141763,217,0.19189094,24,-0.252693548,89,-0.466148342,41,-0.317608215,0.578700083,0.670033455,1.31797598502909,0.027384759692808,0.0707524817461518,1.29059122533628,"UGC"
"396",396,"4014",18.09,-5.233914591,146.93,-0.210709722,80.45,-0.295729157,75,-1.350555732,32,-1.947077367,222,-1.564643231,26,-1.842485352,90,-1.043557637,45,-0.96528561,-0.951017995,-1.101112462,1.958931282819,-0.0554403885038979,-0.141600589421268,2.0143716713229,"UGC"
"398",398,"4016",15.92,-5.983914591,110.67,-1.291016097,57.33,-0.949487599,65,-0.368379615,31,-0.035776103,191,-0.983252354,19,-1.531462466,78,-1.623613789,37,-1.16894812,-0.661164854,-0.765513233,0.076654505359898,0.0172682751783793,0.0448151112393758,0.05938623018152,"EAC"
"400",400,"4020",18.84,-1.393914591,153.2,1.085657929,121.23,1.099004469,72,1.189390714,30,1.102549013,205,1.271509916,17,1.578007153,71,1.474234252,42,1.142935739,1.119150531,1.295780525,0.356946908715135,0.406519069517514,1.04280429003279,-0.0495721608023786,"EAC"
"405",405,"4025",16.25,-5.733914591,109.33,-0.283090249,53.33,-0.065910865,62,-0.528591259,25,-0.339824306,177,-0.312486205,19,-0.503071129,57,-0.373853223,36,-0.089482551,-0.30435417,-0.352388883,-0.963566530076229,0.00645658185738713,0.0170953143996489,-0.970023111933615,"UPC"
"406",406,"4026",17,-1.063914591,94.67,-0.210709722,61.33,-0.593468235,61,-0.026231123,24,1.567141763,184,-0.312486205,18,0.013034742,73,-0.643208329,30,-0.539616645,0.184183171,0.21325189,-0.968827266005663,0.0400642853162505,0.103261161364682,-1.00889155132191,"UPC"
"407",407,"4028",18,-3.563914591,130.67,0.221412828,76,0.248971844,72,-0.200995735,31,0.682542295,212,-1.238248435,17,0.294292934,76,-1.116654715,39,-0.755508785,0.237982808,0.275542458,0.214322258809842,0.0449180422594285,0.115705572464752,0.169404216550414,"EAC"
"409",409,"4030",16.92,-5.233914591,147.14,0.365093576,77.33,1.856660978,69,0.5444753,30,-0.035776103,201,0.473411677,19,1.578007153,80,0.817785013,38,0.385124145,0.682613438,0.790346941,0.31867899685222,0.284378204891975,0.729650757766499,0.0343007919602438,"EAC"
"411",411,"4034",18.25,-3.313914591,113.33,-1.147335349,85.91,-0.949487599,76,-0.681836275,32,-0.851164447,214,-0.694976298,25,0.294292934,86,-0.810460226,46,-0.96528561,-0.907455918,-1.050675198,1.81516374604048,-0.0996230320097188,-0.254879228156375,1.9147867780502,"UGC"
"412",412,"4035",18,-4.233914591,77.33,-1.723138647,32,-0.593468235,60,-1.680715639,21,-1.67740746,175,-1.831744264,19,-1.354899639,64,-1.920369046,33,-1.366497347,-1.418682495,-1.642586138,-1.0594931781136,-0.437272549335448,-1.12056934213032,-0.622220628778152,"EPC"
"413",413,"4036",17.34,3.436085409,112,-0.642832272,77.33,0.573339531,61,0.346288694,27,0.682542295,178,0.401106703,18,0.013034742,63,0.492166826,31,1.142935739,0.239834562,0.277686465,-1.30965048752425,0.211484146187516,0.542759728015637,-1.52113463371177,"UPC"
"414",414,"4037",13.34,-0.813914591,90.67,1.404888463,76,0.826541089,66,0.346288694,29,-0.035776103,193,0.330096252,20,0.904086171,67,0.234823476,33,0.63160695,0.635485536,0.735781075,-0.936554436962453,0.191426414680629,0.491334273562801,-1.12798085164308,"UPC"
"415",415,"4038",18.75,-0.313914591,190.42,1.764630486,115.42,1.375678341,75,1.189390714,32,0.682542295,219,0.473411677,25,1.232951274,86,0.57602551,44,0.884210536,1.253060459,1.450824795,1.51964588278804,0.246188611844834,0.631737532776736,1.27345727094321,"UGC"
"416",416,"4039",18.67,-4.983914591,132,0.869596654,93.85,1.41047511,75,0.750905434,30,0.682542295,215,-0.006129261,25,1.232951274,88,1.758364907,41,0.14476127,0.928379873,1.074901478,1.2438786960707,0.121897028002203,0.313069831916587,1.1219816680685,"UGC"
"417",417,"4040",15.67,-3.483914591,141.53,-0.570991898,78.67,0.491533654,71,0.965801985,32,1.102549013,209,0.058661198,26,0.904086171,83,0.817785013,36,0.14476127,0.497223189,0.575697465,0.263800503933396,0.140414826878497,0.360547096349636,0.123385677054899,"EAC"
"418",418,"4043",14.67,-4.143914591,117.33,-0.499151524,62.67,0.573339531,60,0.346288694,23,0.304076256,186,0.473411677,15,0.013034742,49,0.459468012,33,-1.74326023,0.181138239,0.209726392,-1.52193446550818,0.0482080137036505,0.124140637845794,-1.57014247921183,"UPC"
"421",421,"4048",18.25,-3.063914591,140.45,-0.426770997,73.05,0.329039454,66,1.189390714,30,1.102549013,196,1.185291298,23,0.591254207,64,0.234823476,33,0.63160695,0.548552046,0.635127303,-1.0594931781136,0.205961209744873,0.528599626392005,-1.26545438785847,"UPC"
"423",423,"4051",14.34,-2.063914591,110.67,-0.067028974,73.33,-0.737758241,68,-0.528591259,32,-0.339824306,181,-0.253507611,23,-0.738283726,45,-1.043557637,35,0.14476127,-0.418300695,-0.484319025,-1.38301797494519,-0.0848141340028772,-0.216911110491323,-1.29820384094231,"UPC"
"424",424,"4053",15.5,-1.733914591,113.33,1.085657929,68,1.320697407,63,0.965801985,28,0.682542295,187,0.935398336,12,1.232951274,63,1.614725431,28,1.955849081,1.013674904,1.173658201,-1.60288186106696,0.299422966791048,0.768223600240177,-1.90230482785801,"UPC"
"425",425,"4054",16.92,-1.893914591,121.33,0.221412828,68,0.248971844,65,0.1561256,30,0.682542295,194,0.058661198,19,1.578007153,76,-0.081489395,38,0.63160695,0.327263142,0.378913465,0.0875514065685726,0.172868408114545,0.443753921763203,-0.085317001545972,"EAC"
"426",426,"4055",17.5,-1.393914591,134.67,0.365093576,86.61,0.747406253,63,0.5444753,26,0.304076256,179,-0.006129261,18,0.294292934,44,0.234823476,33,-0.96528561,0.490262846,0.567638607,-1.62674337835985,0.113295555703818,0.291016758678665,-1.74003893406367,"UPC"
"429",429,"4058",17.59,-3.483914591,98.67,-0.570991898,52,-0.143532136,64,-0.368379615,31,-0.610761311,184,-0.193398456,9,0.904086171,39,-1.043557637,23,-1.16894812,-0.42341624,-0.490241931,-2.6398450725564,0.0940725537697542,0.241731443932702,-2.73391762632615,"UPC"
"430",430,"4059",18.75,-5.483914591,94.67,-0.426770997,76,0.573339531,69,-0.528591259,29,-0.035776103,209,0.473411677,25,0.591254207,83,-0.643208329,37,-0.539616645,-0.104449707,-0.120934488,0.384117286118932,0.162010410187272,0.415915405843983,0.22210687593166,"EAC"
"431",431,"4060",18.67,-1.143914591,116,-0.067028974,78.67,-0.295729157,71,-0.368379615,32,0.304076256,210,-1.238248435,26,-0.503071129,85,-1.187508851,41,-1.557934351,-0.106765373,-0.123615623,1.03136616873676,-0.104083359983455,-0.266314937771858,1.13544952872022,"UGC"
"432",432,"4061",17.84,-1.483914591,109.33,0.972765912,41.33,1.700484247,61,-0.200995735,22,1.102549013,181,0.854960526,15,-0.958524173,53,-0.279001579,34,-1.16894812,0.893700859,1.034749246,-1.31090074607868,0.0328491584443261,0.0847625002276451,-1.34374990452301,"UPC"
"433",433,"4062",15.09,-2.393914591,147.39,1.509138028,106.24,-0.227382193,75,0.750905434,31,0.304076256,213,0.401106703,23,-0.503071129,85,-1.38696219,42,0.385124145,0.584184381,0.676383313,1.16782155897748,0.0543840943220558,0.139975317476927,1.11343746465542,"UGC"
"434",434,"4063",18.25,-1.483914591,124,0.293253202,62.67,0.974173461,63,-0.026231123,23,0.304076256,188,0.547028348,22,1.232951274,71,0.459468012,33,0.385124145,0.386317949,0.4472886,-0.754959530643404,0.251339354898349,0.644943378223707,-1.00629888554175,"UPC"
"436",436,"4065",15.25,-1.143914591,117.33,-0.283090249,90.73,-0.593468235,73,-0.968234398,32,-0.851164447,213,-0.590963,23,-0.958524173,85,-0.968182764,40,-0.96528561,-0.673989332,-0.780361736,0.898139400617318,-0.211160828888475,-0.540847852833025,1.10930022950579,"UGC"
"437",437,"4066",14.34,-3.643914591,112,-1.074954822,64,0.011751027,70,-0.026231123,32,0.682542295,199,0.330096252,20,0.904086171,75,0.021240794,38,-0.539616645,-0.101723156,-0.117777618,0.0333699946342598,0.194826543352652,0.500051767966236,-0.161456548718392,"EAC"
"441",441,"4070",17.25,-2.063914591,120,-0.067028974,65.33,0.16949459,66,0.1561256,24,1.102549013,175,-0.370349867,21,-1.163993086,55,0.57602551,32,-1.557934351,0.340285057,0.393990565,-1.47283682815369,0.0747285616006165,0.192135925721263,-1.54756538975431,"UPC"
"444",444,"4074",14.5,-3.313914591,114.67,-0.283090249,62.67,0.491533654,59,0.750905434,17,1.102549013,166,0.698266199,12,0.591254207,64,0.234823476,33,-0.089482551,0.515474463,0.596829248,-1.0594931781136,0.16701467263885,0.42874569378982,-1.22650785075245,"UPC"
"445",445,"4075",14.67,-5.983914591,114.67,-1.003114448,45.33,-0.295729157,67,0.750905434,26,0.682542295,194,0.547028348,20,1.232951274,59,0.817785013,33,0.884210536,0.033651031,0.038962007,-1.24060923526587,0.321385348509607,0.824532333875171,-1.56199458377548,"UPC"
"446",446,"4078",13.75,-1.143914591,94.67,-0.233396156,50.67,0.244774057,66,0.1561256,28,0.304076256,181,-0.069725257,14,0.294292934,55,-0.555921765,32,-0.539616645,0.117894939,0.136501714,-1.47283682815369,0.0697258213790293,0.179309540578144,-1.54256264953272,"UPC"
"448",448,"4081",18.34,-2.893914591,138.67,0.005351553,85.67,0.573339531,74,-2.342834148,31,-2.187652688,216,-1.719803858,26,-0.738283726,88,-2.305802107,42,-1.16894812,-0.987948938,-1.143872033,1.38033408631142,-0.327945994093851,-0.840270057780464,1.70828008040527,"UGC"
"453",453,"4089",14,-5.233914591,113.33,-0.251761364,66.67,0.029940651,65,-0.968234398,27,-0.339824306,194,-1.197935015,19,0.591254207,72,-2.187276818,37,-1.16894812,-0.382469854,-0.44283318,-0.244370505129182,-0.0199744959317015,-0.0506705835791631,-0.22439600919748,"EAC"
"455",455,"4091",16.17,-2.563914591,122.67,0.221412828,72,0.992026858,67,-0.528591259,30,0.682542295,175,-1.354179555,22,-0.738283726,63,-1.38696219,34,-0.96528561,0.341847681,0.395799809,-0.98740619666068,0.180512335653476,0.463351972886735,-1.16791853231415,"UPC"
"456",456,"4092",17.67,-3.313914591,125.33,-1.537866104,76,-0.670293543,71,-1.576149195,31,-1.063496366,206,-1.071802117,10,-1.842485352,78,-1.730016086,38,-1.16894812,-1.211951302,-1.403227583,0.20019808596014,-0.41289509204818,-1.05806866407648,0.613093178008321,"EPC"
"459",459,"4096",16.42,-2.983914591,97.33,0.437474103,50.67,1.03036457,64,0.750905434,25,-0.339824306,187,0.401106703,22,1.232951274,67,0.817785013,33,-0.089482551,0.46972995,0.543865105,-0.936554436962453,0.226014044445971,0.580012526062013,-1.16256848140843,"UPC"
"460",460,"4097",15.5,-4.983914591,86.67,-1.219175723,57.33,-1.087185596,56,-0.968234398,20,-0.851164447,157,-0.937598256,15,0.013034742,49,0.021240794,31,-0.539616645,-1.031440041,-1.194227122,-1.73353940106787,-0.103656247932182,-0.265219877179814,-1.62988315313569,"UPC"
"470",470,"4111",17.84,-5.983914591,122.67,-0.354930623,85.15,0.090023366,73,-0.026231123,31,0.304076256,203,-0.427114091,24,1.232951274,78,-0.555921765,39,0.14476127,0.003234469,0.003744949,0.326968938201409,0.109523957521926,0.281346864032271,0.217444980679482,"EAC"
"472",472,"4117",18,-4.313914591,138.67,0.509314477,89.09,0.656333036,73,-0.200995735,30,1.102549013,212,0.260363295,25,0.904086171,89,-0.181558578,45,-0.317608215,0.516800198,0.598364217,1.8831735192585,0.162623208482759,0.417486542182232,1.72055031077574,"UGC"
"473",473,"4119",17.84,-2.483914591,122.67,-0.787053173,72,-0.065910865,69,-0.200995735,30,0.304076256,200,-0.132142974,26,0.904086171,75,-0.466148342,40,-0.089482551,-0.187470879,-0.217058481,0.290139432066642,0.090959296107516,0.233749450053963,0.199180135959126,"EAC"
"475",475,"4121",16.67,-4.643914591,113.33,-1.507077372,53.33,0.16949459,70,-0.368379615,30,-0.035776103,212,-0.069725257,24,0.294292934,78,-0.968182764,38,-0.539616645,-0.435434625,-0.504157119,0.20019808596014,0.0632162583131186,0.16261985466631,0.136981827647022,"EAC"
"477",477,"4123",16.25,-1.313914591,108,2.470070549,65.33,1.910186803,66,1.189390714,26,-0.035776103,196,1.271509916,24,0.904086171,64,0.021240794,32,1.40778337,1.383467991,1.601813902,-1.16690776058167,0.282461562398695,0.724736731910348,-1.44936932298037,"UPC"
"479",479,"4125",18.59,-2.563914591,117.33,0.581154851,62.67,0.822761546,66,-0.368379615,29,-0.339824306,175,-1.02798239,19,0.013034742,62,-1.187508851,30,-0.96528561,0.173928119,0.201378334,-1.44798657875502,0.0293871139917679,0.0758862616935124,-1.47737369274679,"UPC"
"484",484,"4133",18.59,-3.893914591,113.33,0.149032301,57.33,0.248971844,62,-1.229160995,25,-0.610761311,189,-0.312486205,17,-0.252693548,65,-0.373853223,33,-1.16894812,-0.36047954,-0.417372244,-1.01973945496707,-0.0111813041208677,-0.028125966068065,-1.0085581508462,"UPC"
