"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"52",52,"1085",18.75,1.026085409,110.67,0.941437028,57.33,0.767457027,66,0.965801985,28,1.102549013,199,0.935398336,22,0.294292934,80,0.817785013,40,0.884210536,0.944311263,1.09334724,0.575448434284602,0.809014144395484,0.988007704643,0.0751963916045145,"EAC"
"53",53,"1087",16.5,1.296085409,88,1.434056735,36,1.332461579,63,1.189390714,24,1.102549013,159,0.547028348,16,0.904086171,52,1.202557614,34,0.884210536,1.26461451,1.464202365,-1.3374519025288,0.788845354431169,0.963442428676808,0.095365181568829,"EAC"
"54",54,"1091",22.92,1.056085409,118.67,0.149032301,49.33,-1.154657797,68,-0.828317379,25,-1.250106035,196,-1.02798239,18,-0.503071129,86,-1.187508851,40,-0.755508785,-0.771012228,-0.892697275,0.967365371735278,-0.819100938675166,-0.995011424968385,0.0635921536751671,"EAC"
"55",55,"1092",17.92,0.116085409,120,0.365093576,61.33,0.739269791,66,0.346288694,22,0.682542295,199,0.260363295,21,1.232951274,67,0.817785013,40,0.385124145,0.533298589,0.617466468,-0.0943301559640759,0.439550591395974,0.53800677970198,-0.0544264463959746,"EAC"
"56",56,"1093",19.17,1.326085409,128,1.255806183,80,0.656333036,76,0.965801985,31,1.102549013,223,0.473411677,24,0.591254207,90,0.234823476,44,0.63160695,0.995122554,1.152177826,1.8127874915229,0.62839543699281,0.768016897070805,0.00321151300718851,"EAC"
"58",58,"1095",18.5,1.916085409,93.33,0.941437028,61.33,0.347785989,64,0.346288694,26,1.102549013,190,0.260363295,20,0.904086171,64,0.57602551,33,0.63160695,0.684515181,0.792548827,-1.0594931781136,0.489798120349498,0.599207497124617,0.141808829650501,"EAC"
"61",61,"1098",18.92,-0.533914591,128,0.221412828,74.67,0.491533654,73,1.189390714,32,1.567141763,209,1.017253918,24,0.591254207,80,0.817785013,40,0.884210536,0.86736974,1.004262416,0.575448434284602,0.83504103521147,1.01970805734477,0.0491695007885291,"EAC"
"62",62,"1099",17.5,-2.663914591,109.33,1.737082673,60,1.229524939,60,0.346288694,27,0.304076256,145,0.698266199,18,0.013034742,67,0.57602551,32,0.385124145,0.904243141,1.046955364,-1.04396901943052,0.506827261435426,0.619948729046969,-0.121703116435429,"EAC"
"63",63,"11",19.05,-0.813914591,148.57,1.013277401,81.33,0.573339531,74,1.421900249,31,0.682542295,214,1.917861794,26,2.317299631,84.35849057,1.758364907,41,1.678754225,0.922764869,1.068400285,0.987793835719944,1.7394391366778,2.12125103464432,-0.0606849116777979,"EAC"
"65",65,"1102",23.75,1.926085409,145.12,0.149032301,77.33,-0.065910865,76,0.750905434,30,1.102549013,209,0.19189094,23,0.904086171,84,0.234823476,41,0.385124145,0.484143971,0.560554019,0.96372726447434,0.394432822886234,0.483054031600505,-0.00930867788623427,"EAC"
"66",66,"1103",14.17,1.426085409,108,0.941437028,64,2.212154605,64,0.965801985,31,1.102549013,197,0.330096252,24,1.578007153,75,0.943056631,39,0.884210536,1.305485658,1.511524003,0.160140846875529,0.772019321532167,0.942948579402185,0.112191214467831,"EAC"
"69",69,"1108",16.25,2.496085409,100,0.509314477,77.33,0.248971844,68,0.965801985,30,1.567141763,214,0.935398336,25,-0.738283726,89,0.817785013,44,0.63160695,0.822807517,0.952667159,1.7370297279624,0.637217953767843,0.778762586806208,-0.00561100376784432,"EAC"
"70",70,"111",23.55,-4.733914591,137.33,-0.138869348,70.67,-0.665955136,73,-1.350555732,28,-1.41322975,211,-0.694976298,17,-0.252693548,83.26415094,0.234823476,40,-0.539616645,-0.892152492,-1.032956507,0.781731380366319,-0.648595629251358,-0.787338580583191,0.10897898425136,"EAC"
"72",72,"1118",21.83,2.566085409,134.67,0.005351553,76,0.573339531,75,1.421900249,32,1.102549013,219,0.698266199,26,0.013034742,89,0.874145527,47,-0.089482551,0.775785087,0.89822341,2.18515233603961,0.631743350701253,0.772094604474393,-0.721225901701254,"UPC"
"74",74,"112",23.62,2.936085409,117.33,-0.138869348,65.33,0.090023366,70,-1.10178426,31,-0.851164447,204,-0.643481659,25,-0.738283726,81.71698113,-0.600697062,42,-0.539616645,-0.500448672,-0.579432011,0.951611240483086,-0.575050217263666,-0.697761399962959,0.0354335722636673,"EAC"
"76",76,"1125",16.75,0.516085409,94.67,0.077191927,46.67,0.656333036,60,0.5444753,22,-0.339824306,187,1.017253918,22,0.294292934,68,1.905187469,35,0.63160695,0.234543989,0.271560907,-0.668582372712867,0.630223881687684,0.770243914586381,0.00138306831231557,"EAC"
"78",78,"1127",19,-3.103914591,108,0.221412828,72,-0.44592234,71,-0.828317379,32,-1.063496366,216,-1.114725156,23,-1.354899639,84,-0.728042869,42,-1.16894812,-0.529080814,-0.612583023,1.10018265471506,-0.897723740782407,-1.09077278866035,-0.271224379217593,"EPC"
