"SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","gm.rcomp.raw","gm.rcomp.cs","decode","Pred1","stdPred1","CDI.1","Pred2","stdPred2","CDI.2"
"a1950079",24.67,4.354878049,129.3333333,0.960059222,57.92903693,-0.123754438,71,1.112210043,25,-0.390302432,209,1.183316317,24,1.400038076,33,0.157779635,0.389553098739551,0.96820748059759,1.23734166441754,-0.810427845597589,0.751209167938499,0.942467749785531,-0.593429532938498
"a1950080",22.42,2.104878049,122.6666667,0.575444362,70.66666667,0.586448117,64,-0.191037682,30,1.005666497,173,-0.872950396,19,-0.008547455,33,0.157779635,0.494130323525348,-0.34463571741116,-0.440434659709018,0.50241535241116,-0.373156615921994,-0.468162651860242,0.530936250921994
"a1950081",18.25,-2.065121951,80,-1.886090771,18.66666667,-2.056081846,47,-2.497479045,14,-1.939698185,136,-2.150840201,18,-0.258273678,21,-1.083158595,-2.09483746172112,-1.72049994561838,-2.19875007071924,0.637341350618376,-1.45002810158738,-1.81920666098096,0.366869506587378
"a1950083",21.08,0.764878049,109.3333333,-0.19378537,54.66666667,-0.300295314,65,-0.018295839,26,-0.152373326,170,-1.004821374,19,-0.008547455,26,-0.566100999,-0.16618746224332,-0.582336432467863,-0.744209423180376,0.0162354334678629,-0.568135649764425,-0.712783536602302,0.002034650764424
"a1950084",24.67,4.354878049,112,-0.039939423,52,-0.442843314,59,-0.990220912,19,-1.449419641,181,-0.493689322,13,-1.342148869,26,-0.566100999,-0.730605822478702,-0.617198262370515,-0.788761851768277,0.0510972633705151,-0.758024409169659,-0.951018158104319,0.19192341016966
"a1950085",19.33,-0.985121951,106.6666667,-0.347631312,60,-0.010501799,61,-0.683273436,25,-0.390302432,189,-0.072232191,17,-0.497145172,25,-0.669512518,-0.357927244729093,-0.204358885812414,-0.261164852593564,-0.465153632187586,-0.250399838874164,-0.31415188045704,-0.419112679125835
"a1950086",18.5,-1.815121951,94.66666667,-1.03993807,38.66666667,-1.129460267,62,-0.523481815,24,-0.609295646,176,-0.735507974,18,-0.258273678,28,-0.359277961,-0.825543949495258,-0.646058965181835,-0.825645010357154,0.286781004181835,-0.668218557664093,-0.838347649807211,0.308940596664092
"a1950088",18.33,-1.985121951,109.3333333,-0.19378537,56,-0.228423505,64,-0.191037682,28,0.383675823,172,-0.9175198,20,0.25194701,19,-1.289981633,-0.0573926834871328,-0.48598773886604,-0.621078528926708,-0.80399389413396,-0.567567121043991,-0.712070259918891,-0.722414511956009
"a1950089",18.5,-1.815121951,96,-0.963015097,44,-0.860340525,60,-0.838838045,23,-0.810192496,162,-1.330255436,12,-1.525232666,26,-0.566100999,-0.8680965407371,-1.16681857620202,-1.49116100438921,0.600717577202015,-1.15011584449599,-1.4429364526981,0.58401484549599
"a1950090",21.58,1.264878049,57.33333333,-3.19378131,1.333333333,-2.682786193,35,-3.491536235,3,-2.26599743,118,-2.538523074,12,-1.525232666,15,-1.703627709,-2.90852529196322,-2.29480438789724,-2.93269483850083,0.591176678897237,-1.45907214025918,-1.8305533206599,-0.244555568740819
"a1950091",20.33,0.014878049,77.33333333,-2.039936717,41.33333333,-0.995878609,66,0.158851687,28,0.383675823,188,-0.127311021,18,-0.258273678,28,-0.359277961,-0.623321954009341,-0.256845323325593,-0.328241029193271,-0.102432637674407,-0.291927689853265,-0.366252762524974,-0.0673502711467348
"a1950092",22.17,1.854878049,126.6666667,0.806213281,68,0.435153811,68,0.526539925,31,1.351039833,184,-0.340727445,24,1.400038076,41,0.985071788,0.779736712511901,0.220037075556909,0.281201133778886,0.765034712443091,0.226337869759037,0.283963710627489,0.758733918240963
"a1950093",22.42,2.104878049,116,0.190829496,83.66816355,1.342136897,76,2.182232881,31,1.351039833,216,1.696704364,22,0.804918561,47,1.605540903,1.26655977673179,1.35637314555901,1.73340636087093,0.249167757440987,1.46131309037937,1.83336481878358,0.144227812620627
"a1950094",23.42,3.104878049,106.6666667,-0.347631312,64,0.210743533,64,-0.191037682,25,-0.390302432,172,-0.9175198,18,-0.258273678,20,-1.186570114,-0.179556973237514,-0.561738589261297,-0.717885964512605,-0.624831524738703,-0.523860957618309,-0.657236464945266,-0.662709156381692
"a1950095",24.25,3.934878049,98.66666667,-0.809169151,61.33333333,0.062885559,59,-0.990220912,25,-0.390302432,137,-2.125334751,10,-1.856705286,18,-1.393393152,-0.531701733974489,-1.53398876612112,-1.96039407998093,0.140595614121116,-1.88148451413659,-2.36051229413286,0.488091362136588
"a1950096",18.25,-2.065121951,121.3333333,0.498521385,49.33333333,-0.58374576,65,-0.018295839,22,-0.993827275,172,-0.9175198,12,-1.525232666,25,-0.669512518,-0.274336872245355,-0.801687697729162,-1.02453411091217,0.132175179729161,-0.840105252290552,-1.05399686339852,0.170592734290552
"a1950097",24.42,4.104878049,117.3333333,0.267752467,56,-0.228423505,66,0.158851687,26,-0.152373326,203,0.774755316,21,0.523128096,31,-0.049043403,0.011451830755865,0.524361871577068,0.670119580689911,-0.573405274577068,0.443213743582862,0.556056392022478,-0.492257146582862
"a1950098",18.75,-1.565121951,120,0.421598414,68,0.435153811,66,0.158851687,31,1.351039833,187,-0.181694823,17,-0.497145172,36,0.468014192,0.591660936267568,-0.0392697333933,-0.0501856041052285,0.5072839253933,-0.0508328035369356,-0.0637748845950422,0.518846995536936
"a1950099",19.75,-0.565121951,113.3333333,0.036983548,26.66666667,-1.703337297,59,-0.990220912,15,-1.864821893,197,0.394040219,18,-0.258273678,28,-0.359277961,-1.13034913848964,-0.0987479286033267,-0.126197048485272,-0.260530032396673,-0.209218406151945,-0.262485615069779,-0.150059554848054
"a1950101",18.5,-1.815121951,104,-0.50147726,64,0.210743533,62,-0.523481815,26,-0.152373326,161,-1.368341215,20,0.25194701,17,-1.496804671,-0.241647216980511,-0.773999995005693,-0.989150013123987,-0.722804675994307,-0.852541914710133,-1.06959991211797,-0.644262756289868
"a1950102",24.17,3.854878049,113.3333333,0.036983548,42.66666667,-0.928348273,60,-0.838838045,19,-1.449419641,181,-0.493689322,19,-0.008547455,11,-2.117273786,-0.794905602735175,-0.437988537726561,-0.55973691298129,-1.67928524827344,-0.345762102501325,-0.433793468784601,-1.77151168349868
"a1950103",16.58,-3.735121951,109.3333333,-0.19378537,58.66666667,-0.083520025,65,-0.018295839,27,0.105336261,179,-0.592359152,16,-0.72507002,25,-0.669512518,-0.0475662432406507,-0.461785098289842,-0.5901482415918,-0.207727419710158,-0.512332461765334,-0.642772802880047,-0.157180056234665
"a1950104",21.25,0.934878049,117.3333333,0.267752467,62.66666667,0.136635958,62,-0.523481815,27,0.105336261,144,-1.934011758,17,-0.497145172,18,-1.393393152,-0.00343928222628878,-1.1191810417921,-1.43028158825334,-0.274212110207901,-1.18375642413786,-1.48514195650565,-0.209636727862141
"a1950105",20.92,0.604878049,106.6666667,-0.347631312,69.33333333,0.510635548,57,-1.280623764,24,-0.609295646,159,-1.442837298,13,-1.342148869,12,-2.013862267,-0.431728793463643,-1.08228579932501,-1.38313051615418,-0.931576467674995,-1.15834631798035,-1.45326241270473,-0.855515949019653
"a1950106",24.42,4.104878049,109.3333333,-0.19378537,61.33333333,0.062885559,64,-0.191037682,26,-0.152373326,176,-0.735507974,14,-1.14768075,21,-1.083158595,-0.118577704736971,-0.574277771171344,-0.733910682898244,-0.508880823828657,-0.694988021039736,-0.871932644490855,-0.388170573960265
"a1950107",21.25,0.934878049,109.3333333,-0.19378537,61.33333333,0.062885559,65,-0.018295839,26,-0.152373326,182,-0.443368058,16,-0.72507002,17,-1.496804671,-0.0753922439905237,-0.360847753192583,-0.461153181038313,-1.13595691780742,-0.405166025999523,-0.508321688752201,-1.09163864500048
"a1950110",21.58,1.264878049,124,0.652367333,58.66666667,-0.083520025,65,-0.018295839,24,-0.609295646,184,-0.340727445,17,-0.497145172,29,-0.255866442,-0.0146860442392528,-0.25491064227405,-0.325768561751662,-0.000955799725950548,-0.282166061429849,-0.354005814048508,0.0262996194298491
"a1950111",21.83,1.514878049,93.33333333,-1.116861043,50.66666667,-0.513504258,63,-0.359418158,24,-0.609295646,177,-0.688432435,19,-0.008547455,34,0.261191154,-0.64976977624427,-0.522289646328976,-0.667471335740444,0.783480800328976,-0.459842742319037,-0.576919150014005,0.721033896319036
"a1950112",19.75,-0.565121951,141.5286913,1.663636617,94.08926417,1.967735172,76,2.182232881,28,0.383675823,210,1.254197846,22,0.804918561,46,1.502129384,1.54932012324012,1.16868088232275,1.49354097865532,0.333448501677252,1.2450278811373,1.56201318574506,0.2571015028627
"a1950113",19.92,-0.395121951,100,-0.732246178,36,-1.26098495,65,-0.018295839,20,-1.312620503,197,0.394040219,19,-0.008547455,15,-1.703627709,-0.831036867507875,0.0110235156181734,0.0140877398728151,-1.71465122461817,-0.0462290997786857,-0.057999073400165,-1.65739860922131
"a1950114",16.25,-4.065121951,126.6666667,0.806213281,83.88408744,1.354926892,67,0.340448985,30,1.005666497,194,0.213768148,17,-0.497145172,38,0.674837231,0.87681391377147,0.229564003281173,0.293376276858942,0.445273227718828,0.274830242561399,0.344802288521672,0.400006988438602
"a1950115",17.5,-2.815121951,96,-0.963015097,53.33333333,-0.37177107,59,-0.990220912,21,-1.161028857,173,-0.872950396,17,-0.497145172,27,-0.46268948,-0.871508983981586,-0.772809329801727,-0.987628376806561,0.310119849801727,-0.811243979574527,-1.01778748269002,0.348554499574527
"a1950116",16.33,-3.985121951,122.6666667,0.575444362,76,0.892914054,69,0.717168158,28,0.383675823,211,1.325890255,23,1.097245117,46,1.502129384,0.642300599256612,1.01370459885215,1.29548568949172,0.488424785147847,1.14731370217127,1.43942088215496,0.354815681828736
"a1950117",20,-0.315121951,94.66666667,-1.03993807,69.33333333,0.510635548,75,1.958638787,29,0.683499613,217,1.773375513,21,0.523128096,47,1.605540903,0.528208969471332,1.16526791536582,1.4891793038079,0.440272987634186,1.26035365142034,1.58124091198879,0.345187251579664
"a1950118",18,-2.315121951,129.3333333,0.960059222,72,0.662586772,67,0.340448985,27,0.105336261,194,0.213768148,21,0.523128096,33,0.157779635,0.517107810013404,0.304365930917444,0.388971016106947,-0.146586295917444,0.278876123633657,0.349878254834321,-0.121096488633657
"a1950119",17.83,-2.485121951,133.3333333,1.190828141,54.66666667,-0.300295314,64,-0.191037682,25,-0.390302432,213,1.471729267,21,0.523128096,44,1.295306345,0.0772981782661361,0.880882635135851,1.12574299182211,0.41442370986415,1.00547488463041,1.26146976426373,0.289831460369594
"a1950120",16.25,-4.065121951,106.6666667,-0.347631312,33.33333333,-1.39033936,60,-0.838838045,19,-1.449419641,186,-0.235388741,17,-0.497145172,27,-0.46268948,-1.00655708949063,-0.466196927591142,-0.595786434149019,0.00350744759114175,-0.543975181023636,-0.682471789114975,0.0812857010236356
"a1950121",17.75,-2.565121951,98.66666667,-0.809169151,53.33333333,-0.37177107,62,-0.523481815,28,0.383675823,193,0.155136651,23,1.097245117,32,0.054368116,-0.330186553234432,0.152827874570469,0.195309683566443,-0.0984597585704685,0.188702200160962,0.236745963090689,-0.134334084160961
"a1950122",20.25,-0.065121951,104,-0.50147726,65.33333333,0.285202635,69,0.717168158,27,0.105336261,201,0.644812863,19,-0.008547455,38,0.674837231,0.151557448495543,0.384829777458844,0.491801526925052,0.290007453541156,0.399506500484747,0.501221242490772,0.275330730515253
"a1950123",22.58,2.264878049,122.6666667,0.575444362,70.49254406,0.576528994,76,2.182232881,29,0.683499613,211,1.325890255,26,2.036760571,47,1.605540903,1.0044264624752,1.27548633101501,1.63003530895721,0.330054571984989,1.04743353991654,1.3141111338326,0.55810736308346
"a1950124",16.75,-3.565121951,117.3333333,0.267752467,62.66666667,0.136635958,63,-0.359418158,28,0.383675823,178,-0.640717839,18,-0.258273678,40,0.881660269,0.107161522521417,-0.380814541127668,-0.486670168990226,1.26247481012767,-0.463748570296985,-0.581819405578857,1.34540883929698
"a1950125",19.17,-1.145121951,114.6666667,0.113906525,50.66666667,-0.513504258,56,-1.419735569,22,-0.993827275,174,-0.82776195,12,-1.525232666,26,-0.566100999,-0.703290144217884,-0.85061116732695,-1.08705691569936,0.284510168326949,-0.919164794964862,-1.15318504222559,0.353063795964862
"a1950126",16.67,-3.645121951,114.6666667,0.113906525,73.33333333,0.73904692,62,-0.523481815,31,1.351039833,184,-0.340727445,15,-0.941950193,28,-0.359277961,0.420127865782426,-0.244547423651263,-0.312524662652798,-0.114730537348736,-0.250274456348273,-0.313994575418595,-0.109003504651726
"a1950127",17.83,-2.485121951,98.66666667,-0.809169151,46.66666667,-0.722935928,57,-1.280623764,17,-1.68187953,176,-0.735507974,10,-1.856705286,21,-1.083158595,-1.12365209322958,-0.958137172322428,-1.22447209649396,-0.125021422677573,-1.04344475932772,-1.3091068059098,-0.0397138356722764
"a1950128",17.83,-2.485121951,101.3333333,-0.655323207,30.66666667,-1.517394725,56,-1.419735569,16,-1.77914377,184,-0.340727445,15,-0.941950193,29,-0.255866442,-1.34289931773245,-0.660925046789657,-0.844643440475821,0.405058604789656,-0.777816973230266,-0.97584992814854,0.521950531230266
"a1950129",18.58,-1.735121951,114.6666667,0.113906525,61.33333333,0.062885559,61,-0.683273436,24,-0.609295646,150,-1.751375653,17,-0.497145172,6,-2.634331382,-0.278944249477102,-1.10139745349933,-1.40755466744446,-1.53293392850067,-1.15650630252997,-1.45095392753821,-1.47782507947003
"a195013",20.67,0.354878049,113.3333333,0.036983548,60,-0.010501799,67,0.340448985,28,0.383675823,211,1.325890255,15,-0.941950193,40,0.881660269,0.187651639254751,0.627455814918558,0.801870712555122,0.254204454081444,0.717538586511153,0.900224605708854,0.164121682488848
"a1950130",21.08,0.764878049,133.3333333,1.190828141,88.87773035,1.652784387,71,1.112210043,30,1.005666497,218,1.850895455,22,0.804918561,48,1.708952422,1.24037226700979,1.4261420256427,1.82256900827831,0.282810396357304,1.54934284380872,1.94380703271369,0.159609578191286
"a1950131",24.08,3.764878049,121.3333333,0.498521385,60,-0.010501799,64,-0.191037682,28,0.383675823,181,-0.493689322,19,-0.008547455,25,-0.669512518,0.170164431767958,-0.206948064915104,-0.264473749957702,-0.462564453084896,-0.171373930183422,-0.215005898858337,-0.498138587816578
"a1950132",20.75,0.434878049,113.3333333,0.036983548,70.66666667,0.586448117,59,-0.990220912,26,-0.152373326,175,-0.781949475,19,-0.008547455,31,-0.049043403,-0.129790643215363,-0.454482238879235,-0.580815394656137,0.405438835879234,-0.457301222010301,-0.5737305561726,0.408257819010301
"a1950133",18.58,-1.735121951,101.3333333,-0.655323207,66.66666667,0.360007814,65,-0.018295839,32,1.72048734,187,-0.181694823,23,1.097245117,38,0.674837231,0.351719027016758,0.138306324460449,0.17675155491775,0.536530906539551,0.0692409492402633,0.0868697619590826,0.605596281759737
"a1950134",16.83,-3.485121951,113.3333333,0.036983548,52,-0.442843314,62,-0.523481815,14,-1.939698185,191,0.040031179,18,-0.258273678,40,0.881660269,-0.717259941489826,-0.208549781426052,-0.266520698172163,1.09021005042605,-0.258532688636715,-0.324355361647727,1.14019295763672
"a1950135",23.75,3.434878049,88,-1.424552934,58.66666667,-0.083520025,64,-0.191037682,29,0.683499613,186,-0.235388741,21,0.523128096,28,-0.359277961,-0.253902756990921,-0.0916018637983422,-0.117064580602845,-0.267676097201658,-0.0139147524263975,-0.0174574619078901,-0.345363208573603
"a1950136",19.25,-1.065121951,156.1789234,2.508841171,124.916051,3.907719046,75,1.958638787,30,1.005666497,216,1.696704364,21,0.523128096,47,1.605540903,2.34521637526624,1.55531414080101,1.98764730314145,0.0502267621989958,1.84334925815383,2.31266776496587,-0.237808355153826
"a1950137",17.75,-2.565121951,97.33333333,-0.886092124,32,-1.454163167,55,-1.554849283,23,-0.810192496,181,-0.493689322,17,-0.497145172,20,-1.186570114,-1.17632426747657,-0.638593770754516,-0.816104703880223,-0.547976343245484,-0.692442968951528,-0.868739619675504,-0.494127145048472
"a1950138",24.08,3.764878049,104,-0.50147726,69.4980695,0.519984538,65,-0.018295839,29,0.683499613,200,0.580988589,17,-0.497145172,36,0.468014192,0.170927763014723,0.304377951005487,0.388986377438112,0.163636240994514,0.325036310386133,0.407790869851044,0.142977881613868
"a1950139",23.83,3.514878049,113.3333333,0.036983548,70.66666667,0.586448117,72,1.316709947,29,0.683499613,204,0.840884092,21,0.523128096,41,0.985071788,0.65591030624043,0.711520245274848,0.909302667237062,0.273551542725153,0.732154297014558,0.918561490265202,0.252917490985443
"a1950141",18.5,-1.815121951,101.3333333,-0.655323207,48,-0.653559294,63,-0.359418158,25,-0.390302432,192,0.09722606,22,0.804918561,32,0.054368116,-0.514650772742222,0.0381245765572483,0.0487221261203553,0.0162435394427517,0.0689771152966891,0.0865387556378887,-0.0146089992966887
"a1950142",22.25,1.934878049,117.3333333,0.267752467,77.33333333,0.970312556,73,1.525919655,30,1.005666497,219,1.929269648,22,0.804918561,48,1.708952422,0.94241279374147,1.40389824605434,1.79414208965692,0.305054175945663,1.45323905927409,1.82323513153729,0.255713362725908
"a1950143",19.83,-0.485121951,109.3333333,-0.19378537,26.66666667,-1.703337297,57,-1.280623764,11,-2.107241837,197,0.394040219,17,-0.497145172,31,-0.049043403,-1.32124706698575,-0.179468988478224,-0.229356270639083,0.130425585478224,-0.34926345291303,-0.438186266403012,0.30022004991303
"a1950144",19.5,-0.815121951,121.3333333,0.498521385,76,0.892914054,63,-0.359418158,28,0.383675823,167,-1.131254935,18,-0.258273678,26,-0.566100999,0.353923276028378,-0.572213195401679,-0.731272213695705,0.00611219640167888,-0.670137929118038,-0.840755695092697,0.104036930118038
"a1950146",23,2.684878049,97.33333333,-0.886092124,60,-0.010501799,68,0.526539925,29,0.683499613,201,0.644812863,20,0.25194701,36,0.468014192,0.0783614037475356,0.421578575454505,0.538765447148537,0.0464356165454959,0.399296985093268,0.500958384277658,0.0687172069067321
"a1950147",17.25,-3.065121951,121.3333333,0.498521385,72,0.662586772,60,-0.838838045,28,0.383675823,178,-0.640717839,22,0.804918561,28,-0.359277961,0.176486483786466,-0.20386803894058,-0.260537564230732,-0.15540992205942,-0.346478866440243,-0.434692721516723,-0.0127990945597567
"a1950148",16.58,-3.735121951,102.6666667,-0.578400231,69.33333333,0.510635548,63,-0.359418158,30,1.005666497,205,0.907791648,14,-1.14768075,27,-0.46268948,0.144620914022539,0.336255140870823,0.429724520817967,-0.798944620870822,0.344455923749827,0.432154735589627,-0.807145403749825
"a1950149",18.33,-1.985121951,93.33333333,-1.116861043,13.33333333,-2.273990395,50,-2.172087018,10,-2.146594261,160,-1.405866891,7,-2.264765233,19,-1.289981633,-1.92738317922651,-1.57252640991834,-2.00964409433807,0.282544776918338,-1.44984487806967,-1.81897678857815,0.159863245069671
"a1950151",24.08,3.764878049,109.3333333,-0.19378537,48,-0.653559294,62,-0.523481815,28,0.383675823,176,-0.735507974,16,-0.72507002,35,0.364602673,-0.246787663983568,-0.544399172534712,-0.69572668235145,0.909001845534712,-0.581296416076295,-0.729295046766491,0.945899089076295
"a1950152",23.67,3.354878049,93.33333333,-1.116861043,62.66666667,0.136635958,61,-0.683273436,24,-0.609295646,185,-0.288397908,13,-1.342148869,23,-0.876335556,-0.568198541732602,-0.47248824605685,-0.603826560483463,-0.40384730994315,-0.603187091991357,-0.756759109975829,-0.273148464008643
"a1950153",23.67,3.354878049,120,0.421598414,72,0.662586772,70,0.912377121,31,1.351039833,203,0.774755316,19,-0.008547455,43,1.191894826,0.83690053500382,0.639388156479079,0.817119906207493,0.552506669520922,0.757305577645047,0.950116311309182,0.434589248354953
"a1950154",19.58,-0.735121951,141.5607985,1.665488953,76,0.892914054,71,1.112210043,29,0.683499613,205,0.907791648,20,0.25194701,43,1.191894826,1.08852816575502,0.787173006555965,1.00598474772068,0.404721819444036,0.892538472330416,1.11977963198651,0.299356353669585
"a1950155",18.33,-1.985121951,101.3333333,-0.655323207,46.66666667,-0.722935928,58,-1.137467559,19,-1.449419641,175,-0.781949475,19,-0.008547455,27,-0.46268948,-0.991286583730864,-0.675031961828787,-0.862671677278979,0.212342481828787,-0.68074604275829,-0.854064644742225,0.218056562758289
"a1950156",18.58,-1.735121951,108,-0.270708341,61.33333333,0.062885559,65,-0.018295839,31,1.351039833,176,-0.735507974,25,1.713231029,31,-0.049043403,0.281230303014933,-0.0880780714513364,-0.112561274054194,0.0390346684513362,-0.22083350221372,-0.277057925840851,0.171790099213719
"a1950157",18.75,-1.565121951,69.33333333,-2.501474554,21.33333333,-1.941614824,53,-1.813269066,15,-1.864821893,171,-0.961475138,14,-1.14768075,15,-1.703627709,-2.03029508423706,-1.18809788506154,-1.51835535680878,-0.515529823938462,-1.18397262002178,-1.48541319607105,-0.519655088978225
"a1950158",17.25,-3.065121951,104,-0.50147726,66.66666667,0.360007814,60,-0.838838045,30,1.005666497,184,-0.340727445,25,1.713231029,31,-0.049043403,0.00633975153161985,0.0527042365084618,0.0673545174958553,-0.101747639508462,-0.0526214129087463,-0.0660188756456074,0.00357800990874626
"a1950159",16.25,-4.065121951,145.9612659,1.919361729,97.77294948,2.192780963,72,1.316709947,26,-0.152373326,213,1.471729267,17,-0.497145172,38,0.674837231,1.31911982825883,1.01870491826091,1.30187595569396,-0.343867687260906,1.31983104060355,1.65586130207598,-0.64499380960355
"a1950161",21.25,0.934878049,117.3333333,0.267752467,37.33333333,-1.195486485,63,-0.359418158,20,-1.312620503,185,-0.288397908,11,-1.696799729,35,0.364602673,-0.649943169745424,-0.558468905731887,-0.713707401816502,0.923071578731886,-0.713355012435333,-0.894975889688549,1.07795768543533
"a1950162",23.25,2.934878049,122.6666667,0.575444362,69.33333333,0.510635548,65,-0.018295839,31,1.351039833,205,0.907791648,22,0.804918561,43,1.191894826,0.604705976022552,0.773975321206663,0.98911848064026,0.417919504793338,0.754117586024015,0.94611665393311,0.437777239975986
"a1950163",17.17,-3.145121951,102.6666667,-0.578400231,48,-0.653559294,53,-1.813269066,18,-1.572237635,172,-0.9175198,20,0.25194701,20,-1.186570114,-1.15436655646653,-0.755828352296289,-0.965927169790855,-0.430741761703711,-0.79159313427156,-0.99313351313642,-0.39497697972844
"a1950165",21.67,1.354878049,121.3333333,0.498521385,61.33333333,0.062885559,63,-0.359418158,25,-0.390302432,173,-0.872950396,11,-1.696799729,22,-0.979747076,-0.0470784114810174,-0.72880219039515,-0.931388502386768,-0.25094488560485,-0.879653329127946,-1.10361391891038,-0.100093746872055
"a1950166",24.42,4.104878049,124,0.652367333,86.99855002,1.540236268,71,1.112210043,30,1.005666497,206,0.975483309,24,1.400038076,46,1.502129384,1.07762003525626,1.01902556637424,1.30228573487685,0.483103817625756,0.943274675340983,1.18343332143359,0.558854708659018
"a1950167",23.5,3.184878049,113.3333333,0.036983548,61.33333333,0.062885559,71,1.112210043,27,0.105336261,215,1.620876563,20,0.25194701,41,0.985071788,0.329353852738361,1.01461960901251,1.29665504649163,-0.0295478210125042,0.991103237831971,1.24343908226807,-0.00603144983196959
"a1950168",23.92,3.604878049,113.3333333,0.036983548,69.33333333,0.510635548,62,-0.523481815,26,-0.152373326,200,0.580988589,14,-1.14768075,38,0.674837231,-0.0320590112255473,0.158418290738259,0.202454076668803,0.516418940261741,0.158483402317026,0.198833430041628,0.516353828682975
"a1950169",16.42,-3.895121951,105.3333333,-0.424554289,48,-0.653559294,62,-0.523481815,28,0.383675823,201,0.644812863,22,0.804918561,26,-0.566100999,-0.304479893734706,0.373966642417041,0.477918748839617,-0.94006764141704,0.482688064467867,0.605580913245028,-1.04878906346787
"a1950171",21.33,1.014878049,117.3333333,0.267752467,56,-0.228423505,61,-0.683273436,25,-0.390302432,183,-0.392382461,16,-0.72507002,20,-1.186570114,-0.258561726477737,-0.37665620926462,-0.481355938960118,-0.80991390473538,-0.422950640670057,-0.530634283546462,-0.763619473329943
"a1950172",17.5,-2.815121951,113.3333333,0.036983548,73.33333333,0.73904692,70,0.912377121,30,1.005666497,190,-0.016453179,22,0.804918561,42,1.088483307,0.673518521501172,0.255765644263224,0.326861229943687,0.832717662736776,0.163162477241849,0.204703801975103,0.925320829758152
"a1950174",19.58,-0.735121951,104,-0.50147726,73.33333333,0.73904692,64,-0.191037682,26,-0.152373326,186,-0.235388741,17,-0.497145172,36,0.468014192,-0.0264603369832814,-0.211984182764514,-0.270909765550476,0.679998374764514,-0.245251074207072,-0.307692235317909,0.713265266207072
"a1950175",21.33,1.014878049,116,0.190829496,74.66666667,0.815824117,71,1.112210043,31,1.351039833,197,0.394040219,22,0.804918561,38,0.674837231,0.867475872249752,0.547094845851562,0.699171676227728,0.127742385148439,0.543045631043813,0.681305574741799,0.131791599956188
"a1950176",21.75,1.434878049,108,-0.270708341,70.66666667,0.586448117,68,0.526539925,29,0.683499613,191,0.040031179,21,0.523128096,34,0.261191154,0.381444828505166,0.198939023022125,0.254238421794905,0.0622521309778754,0.206985596737998,0.259684330148035,0.0542055572620029
"a1950177",17.58,-2.735121951,104,-0.50147726,74.66666667,0.815824117,63,-0.359418158,27,0.105336261,200,0.580988589,22,0.804918561,40,0.881660269,0.0150662400217735,0.422620399211023,0.540096868323015,0.459039869788978,0.468279197738727,0.587503535088251,0.413381071261274
"a1950178",19.5,-0.815121951,98.66666667,-0.809169151,56,-0.228423505,60,-0.838838045,28,0.383675823,161,-1.368341215,11,-1.696799729,19,-1.289981633,-0.373188719476842,-1.08843778415207,-1.39099257805531,-0.201543848847936,-1.14736973308095,-1.43949117865652,-0.142611899919056
"a1950179",24.08,3.764878049,106.6666667,-0.347631312,68,0.435153811,66,0.158851687,29,0.683499613,192,0.09722606,22,0.804918561,41,0.985071788,0.232468449761185,0.249310446686369,0.318611670759137,0.735761341313631,0.285266906079828,0.357896136682273,0.699804881920172
"a195017RE",19.75,-0.565121951,106.6666667,-0.347631312,34.66666667,-1.325941087,65,-0.018295839,28,0.383675823,200,0.580988589,22,0.804918561,42,1.088483307,-0.327048103749895,0.352949931626077,0.451059989294245,0.735533375373923,0.371828552984082,0.466496462743794,0.716654754015919
"a1950180",19.33,-0.985121951,106.6666667,-0.347631312,53.33333333,-0.37177107,60,-0.838838045,23,-0.810192496,178,-0.640717839,17,-0.497145172,31,-0.049043403,-0.592108230730304,-0.56920925691035,-0.727433265611479,0.52016585391035,-0.601981305248465,-0.755246328760107,0.552937902248465
"a1950181",23.42,3.104878049,93.33333333,-1.116861043,28,-1.642003206,55,-1.554849283,16,-1.77914377,163,-1.291604706,4,-2.560791939,20,-1.186570114,-1.52321432548291,-1.42823081520464,-1.82523842208901,0.24166070120464,-1.72033193825677,-2.15833011631963,0.533761824256775
"a1950182",18.75,-1.565121951,117.3333333,0.267752467,61.33333333,0.062885559,68,0.526539925,29,0.683499613,186,-0.235388741,20,0.25194701,19,-1.289981633,0.385169391003789,-0.00703193925141343,-0.00898661870060402,-1.28294969374859,-0.0540592812849837,-0.0678228267033508,-1.23592235171502
"a1950183",24.83,4.514878049,144.5275959,1.83665011,101.0965499,2.397498769,75,1.958638787,31,1.351039833,213,1.471729267,19,-0.008547455,45,1.398717864,1.88595687475263,1.27615675153155,1.63089208733833,0.122561112468456,1.83866364792448,2.30678919383301,-0.439945783924479
"a1950184",16.92,-3.395121951,128,0.883136252,87.07786771,1.544975657,67,0.340448985,31,1.351039833,199,0.517921903,19,-0.008547455,35,0.364602673,1.02990018177465,0.50762821670969,0.648734444982026,-0.14302554370969,0.557653315653477,0.699632390004084,-0.193050642653476
